,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_10,calculate_avg_zscore_sums_1_10,calculate_volume_stdv_2,calculate_avg_volume_2,calculate_volume_zscore_2,calculate_sum_zscores_2_20,calculate_avg_zscore_sums_2_20
742,2016-01-12 09:15:00,700.0,712.7,695.55,709.8,362376,2016-01-12 15:29:00,2016-01-12 09:15:00,189597.18952926915,112204.27590847913,1.3194906776447786,1.811540809165506,-0.06081077518318758,189597.18952926915,112204.27590847913,1.3194906776447786,4.938593784377288,14.465884103636261
743,2016-01-13 09:15:00,714.95,714.95,663.7,678.0,192721,2016-01-13 15:29:00,2016-01-13 09:15:00,189492.6917099119,112312.49731182796,0.42433564040172467,2.40825206128729,-0.09370869155583969,189492.6917099119,112312.49731182796,0.42433564040172467,5.145483286301101,14.2426493863347
744,2016-01-14 09:15:00,665.2,695.0,660.05,688.0,56888,2016-01-14 15:29:00,2016-01-14 09:15:00,189376.3449821766,112238.10201342282,-0.29227569060239367,2.1682405329575447,0.04351459028530917,189376.3449821766,112238.10201342282,-0.29227569060239367,2.9642482475036007,13.791595588849194
745,2016-01-15 09:15:00,688.95,692.45,650.0,658.0,52569,2016-01-15 15:29:00,2016-01-15 09:15:00,189261.96668860933,112158.1166219839,-0.3148499281951626,2.190632252454072,0.31865376636870407,189261.96668860933,112158.1166219839,-0.3148499281951626,1.6298727440741942,13.195664212070374
746,2016-01-18 09:15:00,642.8,649.85,611.6,615.0,78576,2016-01-18 15:29:00,2016-01-18 09:15:00,189139.2286129687,112113.16064257028,-0.17731467389663838,2.3105348131034162,0.7170346936615866,189139.2286129687,112113.16064257028,-0.17731467389663838,0.6372603532780079,12.482929257062779
747,2016-01-19 09:15:00,617.8,621.0,598.0,616.0,135714,2016-01-19 15:29:00,2016-01-19 09:15:00,189014.72356493236,112144.71256684492,0.12469551042703989,2.647157834858786,1.1569376597221175,189014.72356493236,112144.71256684492,0.12469551042703989,0.8952860091122627,11.77014058378133
748,2016-01-20 09:15:00,607.6,638.0,601.2,607.0,153511,2016-01-20 15:29:00,2016-01-20 09:15:00,188894.5426957862,112199.94125500668,0.21869905903806122,3.163823549111121,1.679398574537029,188894.5426957862,112199.94125500668,0.21869905903806122,1.103037950073127,11.054448185662718
749,2016-01-21 09:15:00,620.0,650.0,615.0,625.55,105012,2016-01-21 15:29:00,2016-01-21 09:15:00,188768.75322128297,112190.35733333333,-0.03802725403880032,2.069549085765059,1.9550174800158167,188768.75322128297,112190.35733333333,-0.03802725403880032,1.3829091167422418,10.35687899592742
750,2016-01-22 09:15:00,640.0,646.0,623.55,627.0,86551,2016-01-22 15:29:00,2016-01-22 09:15:00,188645.35007165853,112156.21704394142,-0.13573203386256305,1.3749703550025667,2.0805443580647047,188645.35007165853,112156.21704394142,-0.13573203386256305,1.4946719295162496,9.650995673795483
751,2016-01-25 09:15:00,634.0,645.5,623.0,627.1,73770,2016-01-25 15:29:00,2016-01-25 09:15:00,188525.06918935088,112105.17154255319,-0.20334256715774013,0.9256787397583062,2.107038003346367,188525.06918935088,112105.17154255319,-0.20334256715774013,1.5864210266999945,8.941997671405431
