,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_5,calculate_avg_zscore_sums_1_5,calculate_volume_stdv_2,calculate_avg_volume_2,calculate_volume_zscore_2,calculate_sum_zscores_2_10,calculate_avg_zscore_sums_2_10
0,2013-01-01 09:15:00,844.35,846.6,839.1,840.6,1556625,2013-01-01 15:29:00,2013-01-01 09:15:00,0.0,1556625.0,,,,0.0,1556625.0,,,
1,2013-01-02 09:15:00,844.05,856.0,842.55,844.0,3068585,2013-01-02 15:29:00,2013-01-02 09:15:00,755980.0,2312605.0,1.0,,,755980.0,2312605.0,1.0,,
2,2013-01-03 09:15:00,848.55,862.0,844.6,860.1,3943088,2013-01-03 15:29:00,2013-01-03 09:15:00,985787.0058981075,2856099.3333333335,1.102660777797896,,,985787.0058981075,2856099.3333333335,1.102660777797896,,
3,2013-01-04 09:15:00,861.0,864.6,853.55,862.15,3018327,2013-01-04 15:29:00,2013-01-04 09:15:00,856601.77808401,2896656.25,0.14203887163548162,,,856601.77808401,2896656.25,0.14203887163548162,,
4,2013-01-07 09:15:00,865.7,871.0,851.9,852.0,3478984,2013-01-07 15:29:00,2013-01-07 09:15:00,800793.4704532499,3013121.8,0.5817507474634149,,,800793.4704532499,3013121.8,0.5817507474634149,,
5,2013-01-08 09:15:00,855.1,858.1,847.9,849.2,3189204,2013-01-08 15:29:00,2013-01-08 09:15:00,733960.5305653742,3042468.8333333335,0.19992242165070584,3.0263728185474985,,733960.5305653742,3042468.8333333335,0.19992242165070584,,
6,2013-01-09 09:15:00,852.0,859.85,848.65,854.6,3889808,2013-01-09 15:29:00,2013-01-09 09:15:00,741388.9408369585,3163517.285714286,0.9796352147710756,3.006008033318574,,741388.9408369585,3163517.285714286,0.9796352147710756,,
7,2013-01-10 09:15:00,857.75,858.95,847.0,848.15,2107800,2013-01-10 15:29:00,2013-01-10 09:15:00,776436.1326844497,3031552.625,-1.189734204932244,0.7136130505884342,,776436.1326844497,3031552.625,-1.189734204932244,,
8,2013-01-11 09:15:00,852.5,853.0,836.25,838.2,1832903,2013-01-11 15:29:00,2013-01-11 09:15:00,823268.9155639109,2898369.3333333335,-1.2941899216533952,-0.7226157427004427,,823268.9155639109,2898369.3333333335,-1.2941899216533952,,
9,2013-01-14 09:15:00,842.2,853.0,839.0,850.0,1601785,2013-01-14 15:29:00,2013-01-14 09:15:00,872522.9627983953,2768710.9,-1.3374156896196543,-2.6417821797835117,0.6763191959941105,872522.9627983953,2768710.9,-1.3374156896196543,,
10,2013-01-15 09:15:00,847.9,851.8,838.0,847.55,2366469,2013-01-15 15:29:00,2013-01-15 09:15:00,839916.2725308196,2732143.4545454546,-0.43537012736235164,-3.2770747287965696,-0.5843703134747031,839916.2725308196,2732143.4545454546,-0.43537012736235164,-0.2507019102490709,
11,2013-01-16 09:15:00,846.9,870.9,846.15,859.2,4451657,2013-01-16 15:29:00,2013-01-16 09:15:00,934094.2905534327,2875436.25,1.6874321639051235,-2.5692777796625217,-1.6994274760709225,934094.2905534327,2875436.25,1.6874321639051235,0.43673025365605267,
12,2013-01-17 09:15:00,863.0,893.55,859.75,888.0,5048155,2013-01-17 15:29:00,2013-01-17 09:15:00,1067994.56929609,3042568.4615384615,1.8778995662715878,0.4983559915413103,-1.7424788878803468,1067994.56929609,3042568.4615384615,1.8778995662715878,1.2119690421297444,
13,2013-01-18 09:15:00,895.05,902.95,885.65,898.25,5182831,2013-01-18 15:29:00,2013-01-18 09:15:00,1167460.3199663546,3195444.3571428573,1.7023162234022804,3.4948621365969856,-0.8989833120208613,1167460.3199663546,3195444.3571428573,1.7023162234022804,2.772246393896543,
14,2013-01-21 09:15:00,940.0,955.0,918.05,919.9,10008673,2013-01-21 15:29:00,2013-01-21 09:15:00,2039720.6118965668,3649659.6,3.117590400818317,7.9498682270349565,1.2193467693428324,2039720.6118965668,3649659.6,3.117590400818317,5.308086047251445,
15,2013-01-22 09:15:00,922.05,930.7,915.55,922.4,4254566,2013-01-22 15:29:00,2013-01-22 09:15:00,1980371.570046089,3687466.25,0.2863602763125922,8.671598630709902,3.6090814412441263,1980371.570046089,3687466.25,0.2863602763125922,5.394523901913332,
16,2013-01-23 09:15:00,922.75,928.8,916.2,924.0,2670359,2013-01-23 15:29:00,2013-01-23 09:15:00,1936090.6438873168,3627636.411764706,-0.4944383233228521,6.489728143481925,5.420882625873015,1936090.6438873168,3627636.411764706,-0.4944383233228521,3.9204503638194037,
17,2013-01-24 09:15:00,924.3,928.35,907.0,918.0,3059245,2013-01-24 15:29:00,2013-01-24 09:15:00,1886041.1096819495,3596059.111111111,-0.28462481987024985,4.327203757340087,6.186652179032771,1886041.1096819495,3596059.111111111,-0.28462481987024985,4.825559748881397,
18,2013-01-25 09:15:00,916.3,917.35,905.1,910.8,3204394,2013-01-25 15:29:00,2013-01-25 09:15:00,1837819.7467074734,3575445.1578947366,-0.20189747039092892,2.4229900635468784,5.97227776442275,1837819.7467074734,3575445.1578947366,-0.20189747039092892,5.917852200143864,
19,2013-01-28 09:15:00,911.8,913.15,895.0,896.75,3059220,2013-01-28 15:29:00,2013-01-28 09:15:00,1794814.906882208,3549633.9,-0.2732392616751234,-0.967839598946562,4.188736199226446,1794814.906882208,3549633.9,-0.2732392616751234,6.982028628088394,3.6518744669531102
20,2013-01-29 09:15:00,895.3,902.0,880.1,883.1,3519784,2013-01-29 15:29:00,2013-01-29 09:15:00,1751571.533638445,3548212.476190476,-0.01623026844437422,-1.2704301437035286,2.20033044434376,1751571.533638445,3548212.476190476,-0.01623026844437422,7.401168487006372,4.417061506678655
21,2013-01-30 09:15:00,888.25,903.4,888.25,899.75,4024732,2013-01-30 15:29:00,2013-01-30 09:15:00,1714176.306840103,3569872.4545454546,0.26535166986004455,-0.5106401505206318,0.8002567855432486,1714176.306840103,3569872.4545454546,0.26535166986004455,5.979087992961293,4.971297280609179
22,2013-01-31 09:15:00,897.5,898.0,883.1,887.25,3799812,2013-01-31 15:29:00,2013-01-31 09:15:00,1677153.1578709474,3579869.8260869565,0.13114018411547326,-0.09487514653490872,-0.08415899523175055,1677153.1578709474,3579869.8260869565,0.13114018411547326,4.232328610805179,5.273333237476722
23,2013-02-01 09:15:00,891.0,899.8,883.6,895.0,1857101,2013-02-01 15:29:00,2013-02-01 09:15:00,1677543.4795776524,3508087.7916666665,-0.9841692997920555,-0.8771469759360353,-0.7441864031283333,1677543.4795776524,3508087.7916666665,-0.9841692997920555,1.545843087610843,5.1506929068481515
24,2013-02-04 09:15:00,896.15,901.0,884.1,890.5,3121356,2013-02-04 15:29:00,2013-02-04 09:15:00,1645396.3661136755,3492618.52,-0.2256371337909899,-0.8295448480519019,-0.7165274529494013,1645396.3661136755,3492618.52,-0.2256371337909899,-1.797384446998464,4.440145857423161
