,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_10,calculate_avg_zscore_sums_1_10,calculate_volume_stdv_2,calculate_avg_volume_2,calculate_volume_zscore_2,calculate_sum_zscores_2_20,calculate_avg_zscore_sums_2_20
1835,2020-06-24 09:15:00,1735.9,1772.7,1711.7,1732.8,23804393,2020-06-24 15:29:00,2020-06-24 09:15:00,5484806.61257064,5936735.209150326,3.2576641353040148,31.904595597283254,21.84654179376774,5484806.61257064,5936735.209150326,3.2576641353040148,48.29599108807112,54.20159462954888
1836,2020-06-25 09:15:00,1727.0,1749.0,1713.05,1716.75,18303260,2020-06-25 15:29:00,2020-06-25 09:15:00,5490895.411368716,5943467.122482308,2.2509612643371706,33.48351190685728,23.729455488195164,5490895.411368716,5943467.122482308,2.2509612643371706,48.137886869440365,52.88758670080688
1837,2020-06-26 09:15:00,1728.8,1752.0,1717.0,1749.8,14267533,2020-06-26 15:29:00,2020-06-26 09:15:00,5492832.317666267,5947995.994015234,1.5146169634975273,32.74934911471992,25.553519068955215,5492832.317666267,5947995.994015234,1.5146169634975273,47.2580624218393,51.528756302291015
1838,2020-06-29 09:15:00,1728.05,1739.75,1715.55,1722.75,11818824,2020-06-29 15:29:00,2020-06-29 09:15:00,5493044.002413071,5951188.396411093,1.0681938103920667,30.315142583485564,27.022354724011393,5493044.002413071,5951188.396411093,1.0681938103920667,45.94192861640928,50.26082644087054
1839,2020-06-30 09:15:00,1737.0,1741.0,1695.55,1707.5,13970802,2020-06-30 15:29:00,2020-06-30 09:15:00,5494730.942272976,5955546.882065217,1.4587165781440712,28.448102245402367,28.055034383228723,5494730.942272976,5955546.882065217,1.4587165781440712,46.569407898631425,49.17427232129762
1840,2020-07-01 09:15:00,1720.0,1749.0,1708.05,1736.25,13133882,2020-07-01 15:29:00,2020-07-01 09:15:00,5495784.066911546,5959446.0320478,1.3054435692165036,27.24702037654955,28.828188835290035,5495784.066911546,5959446.0320478,1.3054435692165036,46.76249623248601,48.19309508194843
1841,2020-07-02 09:15:00,1743.0,1767.6,1735.05,1759.5,13284546,2020-07-02 15:29:00,2020-07-02 09:15:00,5496940.903331405,5963422.742128122,1.331854096054577,26.188615093740758,29.44430234352709,5496940.903331405,5963422.742128122,1.331854096054577,46.21609510511097,47.22122982255194
1842,2020-07-03 09:15:00,1779.8,1793.0,1768.0,1787.2,13580399,2020-07-03 15:29:00,2020-07-03 09:15:00,5498311.321079481,5967555.664677157,1.3845784443191944,19.68866230846259,28.79965544662224,5498311.321079481,5967555.664677157,1.3845784443191944,45.82379358597368,46.314875199779664
1843,2020-07-06 09:15:00,1805.0,1858.0,1792.1,1854.1,21694820,2020-07-06 15:29:00,2020-07-06 09:15:00,5509001.378696808,5976084.54989154,2.853282177581672,18.543068155941064,27.80390006376347,5509001.378696808,5976084.54989154,2.853282177581672,47.04369014046972,45.71617557189324
1844,2020-07-07 09:15:00,1860.0,1864.35,1806.3,1823.0,16235269,2020-07-07 15:29:00,2020-07-07 09:15:00,5512681.963974628,5981645.083468835,1.8600064330825883,18.285317471929392,26.68533848543717,5512681.963974628,5981645.083468835,1.8600064330825883,47.7562507271218,45.34378302325007
1845,2020-07-08 09:15:00,1824.05,1834.95,1790.0,1796.55,12087045,2020-07-08 15:29:00,2020-07-08 09:15:00,5513019.305051752,5984952.450704225,1.1068512935741466,16.134504630199526,25.1083293887288,5513019.305051752,5984952.450704225,1.1068512935741466,48.03910022748277,45.33779737704207
1846,2020-07-09 09:15:00,1809.0,1835.0,1786.25,1826.75,16805148,2020-07-09 15:29:00,2020-07-09 09:15:00,5517271.015210362,5990810.704926909,1.9600881061052542,15.843631471967608,23.344341345239833,5517271.015210362,5990810.704926909,1.9600881061052542,49.32714337882487,45.604429973192694
1847,2020-07-10 09:15:00,1828.5,1884.6,1824.25,1880.7,20191005,2020-07-10 15:29:00,2020-07-10 09:15:00,5525655.06862629,5998494.792748918,2.5684755980940053,16.897490106564085,21.75915544442425,5525655.06862629,5998494.792748918,2.5684755980940053,49.646839221284,45.93908773182645
1848,2020-07-13 09:15:00,1903.35,1947.7,1900.0,1938.95,32115204,2020-07-13 15:29:00,2020-07-13 09:15:00,5557431.411715118,6012619.567874527,4.696879277196472,20.52617557336849,20.780258743412542,5557431.411715118,6012619.567874527,4.696879277196472,50.841318156854044,46.37910569310204
1849,2020-07-14 09:15:00,1934.0,1941.7,1887.3,1915.95,31040983,2020-07-14 15:29:00,2020-07-14 09:15:00,5586302.0952940695,6026148.412972973,4.477887905149214,23.545346900373634,20.289983208909668,5586302.0952940695,6026148.412972973,4.477887905149214,51.99344914577599,46.932767974169934
1850,2020-07-15 09:15:00,1937.95,1978.8,1798.0,1841.7,64395869,2020-07-15 15:29:00,2020-07-15 09:15:00,5747134.685346589,6057682.567801189,10.15082987022091,32.39073320137804,20.80435449139252,5747134.685346589,6057682.567801189,10.15082987022091,59.63775357792758,47.87483561977523
1851,2020-07-16 09:15:00,1847.0,1869.0,1812.45,1842.05,28127087,2020-07-16 15:29:00,2020-07-16 09:15:00,5768411.494086057,6069599.09287257,3.823840918724575,34.88272002404804,21.673764984423247,5768411.494086057,6069599.09287257,3.823840918724575,61.07133511778879,48.95720679358863
1852,2020-07-17 09:15:00,1845.0,1920.0,1838.0,1915.6,22942293,2020-07-17 15:29:00,2020-07-17 09:15:00,5780152.876472278,6078704.702104695,2.917498664531418,36.41564024426026,23.346462778003012,5780152.876472278,6078704.702104695,2.917498664531418,56.104302552722835,49.51392626160902
1853,2020-07-20 09:15:00,1917.8,1932.0,1899.65,1922.0,16879708,2020-07-20 15:29:00,2020-07-20 09:15:00,5784032.940777074,6084530.485976268,1.8663755245787763,35.42873359125737,25.035029321534644,5784032.940777074,6084530.485976268,1.8663755245787763,53.97180174719842,49.87494823949607
1854,2020-07-21 09:15:00,1939.0,1977.0,1936.5,1974.0,19455583,2020-07-21 15:29:00,2020-07-21 09:15:00,5790797.019497017,6091738.600539084,2.3077728945542777,35.87650005272906,26.79414757961461,5790797.019497017,6091738.600539084,2.3077728945542777,54.16181752465844,50.230023166803576
1855,2020-07-22 09:15:00,1983.0,2010.0,1960.7,2005.0,27579784,2020-07-22 15:29:00,2020-07-22 09:15:00,5810671.972895145,6103316.211206896,3.6960385802147653,38.46568733936968,29.027265850531627,5810671.972895145,6103316.211206896,3.6960385802147653,54.60019196956919,50.54523321087847
1856,2020-07-23 09:15:00,2003.95,2079.7,1991.35,2075.9,26919620,2020-07-23 15:29:00,2020-07-23 09:15:00,5829146.116983095,6114525.852450188,3.5691495340860655,40.074748767350485,31.450377580069915,5829146.116983095,6114525.852450188,3.5691495340860655,55.91838023931809,50.93425787937236
1857,2020-07-24 09:15:00,2058.0,2163.0,2057.8,2149.0,55648372,2020-07-24 15:29:00,2020-07-24 09:15:00,5939739.604372267,6141185.618945102,8.334908544578697,45.84118171383518,34.34474674079702,5939739.604372267,6141185.618945102,8.334908544578697,62.738671820399254,51.70828834930036
1858,2020-07-27 09:15:00,2178.8,2198.8,2127.9,2154.95,37048873,2020-07-27 15:29:00,2020-07-27 09:15:00,5981230.840085655,6157811.593867671,5.164666308998358,46.30896874563707,36.923026058023886,5981230.840085655,6157811.593867671,5.164666308998358,66.83514431900554,52.752949134430175
1859,2020-07-28 09:15:00,2156.2,2194.0,2150.65,2176.0,25428583,2020-07-28 15:29:00,2020-07-28 09:15:00,5996285.384407664,6168172.223655914,3.2120570555943786,45.04313789608223,39.07280515759474,5996285.384407664,6168172.223655914,3.2120570555943786,68.58848479645584,53.85390297932139
