,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_10,calculate_avg_zscore_sums_1_10,calculate_volume_stdv_2,calculate_avg_volume_2,calculate_volume_zscore_2,calculate_sum_zscores_2_20,calculate_avg_zscore_sums_2_20
2215,2022-01-03 09:15:00,4940.0,4987.5,4800.5,4869.9,303175,2022-01-03 15:29:00,2022-01-03 09:15:00,181644.61163407235,137820.48781588447,0.9103188401604027,10.200866988325485,15.853348420416186,181644.61163407235,137820.48781588447,0.9103188401604027,25.54618369050165,20.164557291445824
2216,2022-01-04 09:15:00,4880.0,4904.95,4815.05,4839.75,182029,2022-01-04 15:29:00,2022-01-04 09:15:00,181606.06671577174,137840.42850699142,0.24332100954626856,7.639171696108446,14.84084386448933,181606.06671577174,137840.42850699142,0.24332100954626856,25.40338895148543,20.869159090570477
2217,2022-01-05 09:15:00,4837.05,4837.9,4671.65,4680.0,369922,2022-01-05 15:29:00,2022-01-05 09:15:00,181631.95450763527,137945.06402164113,1.277181301094281,7.949308479430259,13.887555509587528,181631.95450763527,137945.06402164113,1.277181301094281,25.43150050787853,21.527701098490923
2218,2022-01-06 09:15:00,4601.0,4601.0,4502.1,4533.0,446519,2022-01-06 15:29:00,2022-01-06 09:15:00,181709.0825779639,138084.12392969805,1.6974103423694589,8.913007054017932,13.004195861320952,181709.0825779639,138084.12392969805,1.6974103423694589,26.659610590701604,22.222218719515556
2219,2022-01-07 09:15:00,4559.0,4579.9,4510.3,4540.0,223075,2022-01-07 15:29:00,2022-01-07 09:15:00,181677.10360042547,138122.4081081081,0.46760208198130343,8.12842738567108,11.90757404865827,181677.10360042547,138122.4081081081,0.46760208198130343,27.223072897968976,22.937091413347556
2220,2022-01-10 09:15:00,4569.0,4596.6,4455.0,4497.95,344384,2022-01-10 15:29:00,2022-01-10 09:15:00,181688.89752333213,138215.27690229626,1.1347348457063975,8.986032881660968,11.099378979086858,181688.89752333213,138215.27690229626,1.1347348457063975,26.054016459036053,23.49735449932241
2221,2022-01-11 09:15:00,4500.0,4539.45,4476.1,4499.0,179555,2022-01-11 15:29:00,2022-01-11 09:15:00,181650.12491361584,138233.88163816382,0.22747641038775251,9.168728337176631,10.414264503403931,181650.12491361584,138233.88163816382,0.22747641038775251,25.188601431182523,23.995177080511258
2222,2022-01-12 09:15:00,4538.0,4538.0,4475.0,4487.6,278815,2022-01-12 15:29:00,2022-01-12 09:15:00,181633.72702454517,138297.12100764734,0.7736331863815342,9.830087722807606,9.81766867614265,181633.72702454517,138297.12100764734,0.7736331863815342,25.626133718228004,24.543039206904332
2223,2022-01-13 09:15:00,4514.0,4542.7,4426.05,4528.0,237915,2022-01-13 15:29:00,2022-01-13 09:15:00,181605.1675860539,138341.91321942446,0.5482943470393962,8.444372458485788,9.026466541049084,181605.1675860539,138341.91321942446,0.5482943470393962,24.800766267907246,24.993543215352595
2224,2022-01-14 09:15:00,4529.95,4529.95,4425.25,4450.0,187151,2022-01-14 15:29:00,2022-01-14 09:15:00,181567.30006589016,138363.84988764045,0.26870009134163947,7.54867245600844,8.680867545969264,181567.30006589016,138363.84988764045,0.26870009134163947,18.55333486281508,24.89966377378882
