,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_10,calculate_avg_zscore_sums_1_10,calculate_volume_stdv_2,calculate_avg_volume_2,calculate_volume_zscore_2,calculate_sum_zscores_2_20,calculate_avg_zscore_sums_2_20
454,2014-11-11 09:15:00,1488.0,1760.15,1487.0,1587.3,221483,2014-11-11 15:29:00,2014-11-11 09:15:00,130631.09536119741,110408.41098901098,0.8502921046774178,-1.2732525607946727,-2.7949335787984397,130631.09536119741,110408.41098901098,0.8502921046774178,-2.082318320828133,-1.9477376199383194
455,2014-11-12 09:15:00,1569.8,1629.0,1556.6,1574.0,143326,2014-11-12 15:29:00,2014-11-12 09:15:00,130496.86585155208,110480.59868421052,0.25169494379392277,-0.3196336936723211,-2.6342833464591555,130496.86585155208,110480.59868421052,0.25169494379392277,-2.245769710737477,-1.9890582255032
456,2014-11-13 09:15:00,1554.95,1603.0,1550.0,1570.0,161992,2014-11-13 15:29:00,2014-11-13 09:15:00,130376.23228637857,110593.31509846827,0.39423355008934213,0.6651003058607791,-2.3233204780887817,130376.23228637857,110593.31509846827,0.39423355008934213,-1.7794280719821791,-1.9903079394112655
457,2014-11-14 09:15:00,1573.0,1585.0,1542.0,1546.0,51134,2014-11-14 15:29:00,2014-11-14 09:15:00,130263.39037916696,110463.49126637555,-0.4554579079638643,0.7024533816981995,-2.0053500338079386,130263.39037916696,110463.49126637555,-0.4554579079638643,-1.77479767941203,-1.9736432973277025
458,2014-11-17 09:15:00,1552.85,1559.95,1536.2,1545.0,39915,2014-11-17 15:29:00,2014-11-17 09:15:00,130162.9826845631,110309.7908496732,-0.5408203576608865,0.6370937495456404,-1.6619379734866104,130162.9826845631,110309.7908496732,-0.5408203576608865,-2.1599331041219987,-1.9901444196420919
459,2014-11-18 09:15:00,1555.0,1575.05,1530.05,1543.0,53684,2014-11-18 15:29:00,2014-11-18 09:15:00,130048.16879957248,110186.69130434783,-0.43447510123290234,0.538753117985779,-1.2617707984356046,130048.16879957248,110186.69130434783,-0.43447510123290234,-2.9241655145385006,-2.0879798612039333
460,2014-11-19 09:15:00,1549.7,1597.0,1540.0,1570.0,97391,2014-11-19 15:29:00,2014-11-19 09:15:00,129908.40616354423,110158.93492407809,-0.09828413188292283,1.038726254302585,-0.7329865183241662,129908.40616354423,110158.93492407809,-0.09828413188292283,-3.2103902925092127,-2.1965076869364646
461,2014-11-20 09:15:00,1568.5,1578.9,1540.0,1548.8,56314,2014-11-20 15:29:00,2014-11-20 09:15:00,129791.86161540449,110042.38744588745,-0.4139580616009181,0.9999758236241013,-0.18679411878953403,129791.86161540449,110042.38744588745,-0.4139580616009181,-3.461972348098117,-2.328127395697946
462,2014-11-21 09:15:00,1554.8,1565.0,1539.05,1565.0,55146,2014-11-21 15:29:00,2014-11-21 09:15:00,129676.66665729803,109923.82073434125,-0.4224184824175416,-1.4397937895484183,-0.10021146249580296,129676.66665729803,109923.82073434125,-0.4224184824175416,-3.745414142034145,-2.4734053962593068
463,2014-11-24 09:15:00,1548.2,1569.95,1540.25,1542.05,37588,2014-11-24 15:29:00,2014-11-24 09:15:00,129580.28008870468,109767.92456896552,-0.5570286197834615,-1.4262220639818162,0.01232005250198569,129580.28008870468,109767.92456896552,-0.5570286197834615,-3.9777592779415167,-2.6308174691562782
