,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_5,calculate_avg_zscore_sums_1_5,calculate_volume_stdv_2,calculate_avg_volume_2,calculate_volume_zscore_2,calculate_sum_zscores_2_10,calculate_avg_zscore_sums_2_10
0,2013-01-01 09:15:00,189.75,194.25,189.75,193.9,962234,2013-01-01 15:29:00,2013-01-01 09:15:00,0.0,962234.0,,,,0.0,962234.0,,,
1,2013-01-02 09:15:00,195.4,202.8,193.85,202.65,3191793,2013-01-02 15:29:00,2013-01-02 09:15:00,1114779.5,2077013.5,1.0,,,1114779.5,2077013.5,1.0,,
2,2013-01-03 09:15:00,203.05,204.75,201.15,201.95,2204897,2013-01-03 15:29:00,2013-01-03 09:15:00,912207.8455207209,2119641.3333333335,0.09346079085518007,,,912207.8455207209,2119641.3333333335,0.09346079085518007,,
3,2013-01-04 09:15:00,200.95,203.25,198.1,201.3,2164091,2013-01-04 15:29:00,2013-01-04 09:15:00,790229.601118996,2130753.75,0.042186789703642015,,,790229.601118996,2130753.75,0.042186789703642015,,
4,2013-01-07 09:15:00,201.6,204.9,200.0,201.5,1487844,2013-01-07 15:29:00,2013-01-07 09:15:00,752132.6541581345,2002171.8,-0.6838259144268766,,,752132.6541581345,2002171.8,-0.6838259144268766,,
5,2013-01-08 09:15:00,201.25,202.5,197.8,200.5,1164133,2013-01-08 15:29:00,2013-01-08 09:15:00,754296.0484793457,1862498.6666666667,-0.9258508884867763,-0.4740292223548308,,754296.0484793457,1862498.6666666667,-0.9258508884867763,,
6,2013-01-09 09:15:00,201.8,202.7,194.35,196.9,1270269,2013-01-09 15:29:00,2013-01-09 09:15:00,728443.1550391476,1777894.4285714286,-0.6968634752895002,-2.170892697644331,,728443.1550391476,1777894.4285714286,-0.6968634752895002,,
7,2013-01-10 09:15:00,197.1,198.15,187.8,190.45,1956729,2013-01-10 15:29:00,2013-01-10 09:15:00,683958.1574655627,1800248.75,0.2287862909331245,-2.0355671975663863,,683958.1574655627,1800248.75,0.2287862909331245,,
8,2013-01-11 09:15:00,190.5,192.3,183.15,183.75,1375880,2013-01-11 15:29:00,2013-01-11 09:15:00,658488.9313692203,1753096.6666666667,-0.5728519473855184,-2.650605934655547,,658488.9313692203,1753096.6666666667,-0.5728519473855184,,
9,2013-01-14 09:15:00,184.95,193.8,184.5,192.8,1938226,2013-01-14 15:29:00,2013-01-14 09:15:00,627161.4335780222,1771609.6,0.2656674838078543,-1.701112536420816,-1.806441517728382,627161.4335780222,1771609.6,0.2656674838078543,,
10,2013-01-15 09:15:00,192.3,196.5,190.3,193.0,1474716,2013-01-15 15:29:00,2013-01-15 09:15:00,604035.4589206424,1744619.2727272727,-0.4468334908840713,-1.2220951388181112,-1.956054701021038,604035.4589206424,1744619.2727272727,-0.4468334908840713,-1.696124361172942,
