,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_5,calculate_avg_zscore_sums_1_5
18,2013-01-25 09:15:00,622.8,628.4,606.05,626.4,3313,2013-01-25 15:29:00,2013-01-25 09:15:00,10954.865611963358,11726.052631578947,-0.7679740609863254,-1.2454979000558501,-0.8483774356199687
19,2013-01-28 09:15:00,639.75,639.75,620.1,621.6,3991,2013-01-28 15:29:00,2013-01-28 09:15:00,10809.745645018666,11339.3,-0.6797847277180138,-1.2203968041173296,-0.9808289940925137
20,2013-01-29 09:15:00,620.0,632.4,611.25,623.0,3281,2013-01-29 15:29:00,2013-01-29 09:15:00,10687.901520484022,10955.57142857143,-0.7180615777440165,-1.3089385105710774,-1.103132656411554
21,2013-01-30 09:15:00,629.75,629.75,622.2,623.05,761,2013-01-30 15:29:00,2013-01-30 09:15:00,10655.901577130282,10492.181818181818,-0.9132199418082934,-1.9163872944148177,-1.4414772330323813
22,2013-01-31 09:15:00,629.8,629.8,615.05,615.05,993,2013-01-31 15:29:00,2013-01-31 09:15:00,10600.189627722106,10079.173913043478,-0.8571708839321983,-3.936211192188847,-1.899893930144747
23,2013-02-01 09:15:00,619.75,619.8,596.15,610.0,4339,2013-02-01 15:29:00,2013-02-01 09:15:00,10440.20505865027,9840.0,-0.5269053595304746,-3.6951424907329966,-2.0772940302016347
24,2013-02-04 09:15:00,605.0,616.0,599.0,604.0,1799,2013-02-04 15:29:00,2013-02-04 09:15:00,10349.91890549873,9518.36,-0.7458377278587991,-3.7611954908737815,-2.2688800037646595
25,2013-02-05 09:15:00,595.0,595.0,585.15,589.9,3657,2013-02-05 15:29:00,2013-02-05 09:15:00,10211.333650271143,9292.923076923076,-0.5519282074162198,-3.595062120545985,-2.4503147883778094
26,2013-02-06 09:15:00,590.0,604.95,590.0,600.0,10792,2013-02-06 15:29:00,2013-02-06 09:15:00,10024.44920194966,9348.444444444445,0.14400347854272103,-2.5378387001949707,-2.4329601085027526
27,2013-02-07 09:15:00,600.0,613.4,590.2,602.95,9855,2013-02-07 15:29:00,2013-02-07 09:15:00,9844.262547589198,9366.535714285714,0.0496191851195505,-1.6310486311432217,-2.4847719134838875
28,2013-02-08 09:15:00,591.4,608.95,591.4,592.1,1810,2013-02-08 15:29:00,2013-02-08 09:15:00,9770.819269933689,9105.965517241379,-0.7467096991234077,-1.850852970736155,-2.5453074205519184
29,2013-02-11 09:15:00,596.9,605.05,595.0,600.0,1316,2013-02-11 15:29:00,2013-02-11 09:15:00,9707.830420679313,8846.3,-0.7756934014792011,-1.8807086443565568,-2.611338604575841
30,2013-02-12 09:15:00,600.0,610.0,576.4,610.0,6833,2013-02-12 15:29:00,2013-02-12 09:15:00,9556.591657065606,8781.354838709678,-0.2038754933375409,-1.532655930277878,-2.633710346546521
31,2013-02-13 09:15:00,609.0,678.0,608.35,624.9,187072,2013-02-13 15:29:00,2013-02-13 09:15:00,32415.936884827097,14352.9375,5.328214424703069,3.65155501588247,-2.0769161155167923
32,2013-02-14 09:15:00,630.0,630.0,612.05,620.0,12665,2013-02-14 15:29:00,2013-02-14 09:15:00,31922.319373239876,14301.787878787878,-0.05127409007003354,3.550661740692886,-1.3282288222286192
33,2013-02-15 09:15:00,620.0,623.95,602.0,602.0,7040,2013-02-15 15:29:00,2013-02-15 09:15:00,31473.29410578717,14088.20588235294,-0.22394242746446258,4.073429012351831,-0.5513716719201363
34,2013-02-18 09:15:00,624.75,624.75,590.1,610.1,26736,2013-02-18 15:29:00,2013-02-18 09:15:00,31091.899010408957,14449.57142857143,0.3951649452905825,5.244287359121615,0.3491766130794034
35,2013-02-19 09:15:00,617.0,617.0,605.5,608.0,1948,2013-02-19 15:29:00,2013-02-19 09:15:00,30725.787378772326,14102.305555555555,-0.3955734447330277,5.052589407726128,1.2139417659066147
36,2013-02-20 09:15:00,610.05,637.0,601.1,635.0,25757,2013-02-20 15:29:00,2013-02-20 09:15:00,30366.600220730477,14417.297297297297,0.3734268117035172,0.09780179472657591,1.4775058153987695
37,2013-02-21 09:15:00,625.0,643.9,620.15,635.0,15689,2013-02-21 15:29:00,2013-02-21 09:15:00,29965.067293727043,14450.763157894737,0.041322678503194245,0.19039856329980367,1.6596505348430717
38,2013-02-22 09:15:00,640.0,640.0,631.75,638.9,3513,2013-02-22 15:29:00,2013-02-22 09:15:00,29628.887025449738,14170.307692307691,-0.35969314956561127,0.054647841198654956,1.850200616036553
39,2013-02-25 09:15:00,642.0,642.0,629.95,638.0,8110,2013-02-25 15:29:00,2013-02-25 09:15:00,29271.47760807438,14018.8,-0.20186203372152586,-0.5423791378134534,1.9840335666908633
40,2013-02-26 09:15:00,635.0,637.95,625.0,625.0,77297,2013-02-26 15:29:00,2013-02-26 09:15:00,30515.58775118249,15562.170731707318,2.023058830511971,1.8762531374315454,2.324924473461805
41,2013-02-27 09:15:00,629.3,636.0,628.0,634.0,964,2013-02-27 15:29:00,2013-02-27 09:15:00,30232.14843196491,15214.595238095239,-0.4713722304640403,1.031454095263988,2.062914381399957
42,2013-02-28 09:15:00,629.3,639.5,615.05,620.0,1575,2013-02-28 15:29:00,2013-02-28 09:15:00,29949.177738558905,14897.39534883721,-0.44483342631757533,0.5452979904432183,1.7623780063749908
43,2013-03-01 09:15:00,621.0,639.0,616.75,638.0,1910,2013-03-01 15:29:00,2013-03-01 09:15:00,29670.090772499283,14602.227272727272,-0.4277785117021444,0.47721262830668515,1.402756367970476
44,2013-03-04 09:15:00,648.75,648.75,601.25,625.0,9331,2013-03-04 15:29:00,2013-03-04 09:15:00,29348.858383114304,14485.08888888889,-0.17561462942130193,0.5034600326069091,0.9286736353190053
45,2013-03-05 09:15:00,613.05,637.95,613.05,637.95,1878,2013-03-05 15:29:00,2013-03-05 09:15:00,29086.25870054758,14211.021739130434,-0.42401540418459704,-1.943614202089659,0.22905327433742673
46,2013-03-06 09:15:00,630.65,639.0,630.65,635.0,5366,2013-03-06 15:29:00,2013-03-06 09:15:00,28803.461053350493,14022.829787234043,-0.30054824908713734,-1.7727902207127557,0.04199407279349354
47,2013-03-07 09:15:00,626.55,635.95,625.0,625.0,1209,2013-03-07 15:29:00,2013-03-07 09:15:00,28560.54382333038,13755.875,-0.43930798648696523,-1.7672647808821458,-0.1537722616247014
48,2013-03-08 09:15:00,636.0,640.0,626.0,640.0,1573,2013-03-08 15:29:00,2013-03-08 09:15:00,28320.04311547696,13507.244897959185,-0.42140631104608367,-1.760892580226085,-0.33532630376717537
49,2013-03-11 09:15:00,640.0,660.0,635.1,650.5,4282,2013-03-11 15:29:00,2013-03-11 09:15:00,28065.145751134092,13322.74,-0.32213408332770443,-1.9074120341324874,-0.4718295933990788
50,2013-03-12 09:15:00,660.0,660.0,642.0,649.0,1871,2013-03-12 15:29:00,2013-03-12 09:15:00,27833.95839337097,13098.196078431372,-0.40336325576692966,-1.88675988571482,-0.8481308957137154
51,2013-03-13 09:15:00,645.0,650.0,641.0,644.0,3701,2013-03-13 15:29:00,2013-03-13 09:15:00,27595.219872073707,12917.48076923077,-0.3339883071037903,-1.9201999437314732,-1.1432962996132614
52,2013-03-14 09:15:00,645.0,651.25,636.1,650.0,5137,2013-03-14 15:29:00,2013-03-14 09:15:00,27354.139420993564,12770.67924528302,-0.2790685215059033,-1.759960478750411,-1.3738221465326244
53,2013-03-15 09:15:00,640.55,645.4,636.05,643.0,1457,2013-03-15 15:29:00,2013-03-15 09:15:00,27142.567014541728,12561.166666666666,-0.4091052500936101,-1.7476594177979377,-1.5963093511430866
54,2013-03-18 09:15:00,630.0,654.95,630.0,645.0,3991,2013-03-18 15:29:00,2013-03-18 09:15:00,26919.0487899069,12405.345454545455,-0.31257959819517667,-1.7381049326654099,-1.8204658476703188
55,2013-03-19 09:15:00,640.05,646.8,632.5,632.5,3581,2013-03-19 15:29:00,2013-03-19 09:15:00,26703.201346328085,12247.767857142857,-0.3245591322455654,-1.6593008091440455,-1.7920345083757574
56,2013-03-20 09:15:00,635.0,639.9,625.0,636.0,6277,2013-03-20 15:29:00,2013-03-20 09:15:00,26479.531488998913,12143.017543859649,-0.2215302618287156,-1.5468427638689708,-1.7694397626913787
57,2013-03-21 09:15:00,640.0,644.25,622.05,638.95,5202,2013-03-21 15:29:00,2013-03-21 09:15:00,26265.81152146443,12023.344827586207,-0.2597043240796806,-1.5274785664427482,-1.7454611412474388
58,2013-03-22 09:15:00,644.95,651.25,620.05,621.25,16499,2013-03-22 15:29:00,2013-03-22 09:15:00,26048.675933544793,12099.203389830509,0.1689067275969889,-0.9494665887521491,-1.6643185421000453
59,2013-03-25 09:15:00,649.5,649.5,600.2,609.0,5692,2013-03-25 15:29:00,2013-03-25 09:15:00,25843.71155187251,11992.416666666666,-0.24378915752951005,-0.8806761480864824,-1.561644953495445
60,2013-03-26 09:15:00,619.8,621.0,606.0,610.0,472,2013-03-26 15:29:00,2013-03-26 09:15:00,25672.716227719317,11803.557377049181,-0.44138521520423635,-0.9975022310451533,-1.4727191880284782
61,2013-03-28 09:15:00,624.0,664.0,606.05,664.0,11452,2013-03-28 15:29:00,2013-03-28 09:15:00,25464.8750711736,11797.887096774193,-0.01358290962776957,-0.7895548788442074,-1.3596546815397517
62,2013-04-01 09:15:00,668.0,668.0,628.0,632.0,5680,2013-04-01 15:29:00,2013-04-01 09:15:00,25273.53402932739,11700.777777777777,-0.2382246096169721,-0.7680751643814989,-1.2604661501028604
63,2013-04-03 09:15:00,625.1,655.0,625.1,644.05,2357,2013-04-03 15:29:00,2013-04-03 09:15:00,25102.06911632781,11554.78125,-0.3664152627170181,-1.3033971546955059,-1.2160399237926174
64,2013-04-04 09:15:00,640.0,648.95,631.0,636.0,43225,2013-04-04 15:29:00,2013-04-04 09:15:00,25211.371022733314,12042.015384615384,1.2368619139064927,0.17725391674049695,-1.0245040388520266
65,2013-04-05 09:15:00,648.0,648.0,625.0,630.35,3059,2013-04-05 15:29:00,2013-04-05 09:15:00,25043.69871615762,11905.90909090909,-0.3532588852461025,0.2653802466986308,-0.8320359332677588
66,2013-04-08 09:15:00,640.0,641.9,625.0,630.0,1239,2013-04-08 15:29:00,2013-04-08 09:15:00,24889.731891131043,11746.701492537313,-0.422170135801323,-0.14320697947492267,-0.6916723548283541
67,2013-04-09 09:15:00,634.5,634.5,607.0,630.0,13721,2013-04-09 15:29:00,2013-04-09 09:15:00,24707.18430443785,11775.735294117647,0.07873275570024986,0.17375038584229924,-0.5215494595998493
68,2013-04-10 09:15:00,628.0,628.0,595.0,604.95,10787,2013-04-10 15:29:00,2013-04-10 09:15:00,24527.77793944904,11761.40579710145,-0.039726623402533044,0.5004390251567843,-0.376558898208956
69,2013-04-11 09:15:00,610.0,620.0,607.5,618.8,1382,2013-04-11 15:29:00,2013-04-11 09:15:00,24383.07770619465,11613.128571428571,-0.41959955567173124,-1.1560224444214395,-0.4040935278424517
70,2013-04-12 09:15:00,132.95,134.35,123.0,134.35,120032,2013-04-12 15:29:00,2013-04-12 09:15:00,27374.94142955874,13140.154929577464,3.904733288488557,3.10196972931322,0.005853668193385619
71,2013-04-15 09:15:00,128.25,131.5,122.0,124.0,49764,2013-04-15 15:29:00,2013-04-15 09:15:00,27519.988562521034,13648.819444444445,1.3123254202489079,4.836465285363451,0.5684556846141514
72,2013-04-16 09:15:00,129.7,149.0,124.2,138.05,122261,2013-04-16 15:29:00,2013-04-16 09:15:00,30105.793348734223,15136.657534246575,3.5582633955154477,8.31599592517865,1.4768627935701661
73,2013-04-17 09:15:00,145.0,145.0,131.0,138.0,246139,2013-04-17 15:29:00,2013-04-17 09:15:00,40068.3815673958,18258.31081081081,5.687294576794659,14.04301712537584,3.011504221577301
74,2013-04-18 09:15:00,135.0,140.4,133.0,137.1,27181,2013-04-18 15:29:00,2013-04-18 09:15:00,39813.51826756334,18377.28,0.22112388914828765,14.683740570195859,4.462152886922837
75,2013-04-22 09:15:00,136.55,140.25,136.55,139.0,21542,2013-04-22 15:29:00,2013-04-22 09:15:00,39552.363931203894,18418.92105263158,0.07896061415698447,10.857967895864286,5.5214116518394025
76,2013-04-23 09:15:00,135.0,139.2,135.0,136.95,26140,2013-04-23 15:29:00,2013-04-23 09:15:00,39304.41339880788,18519.194805194806,0.19389184409088106,9.73953431970626,6.509685781757521
77,2013-04-25 09:15:00,139.0,139.0,135.0,135.0,12028,2013-04-25 15:29:00,2013-04-25 09:15:00,39058.47648931034,18435.97435897436,-0.16406104218448242,6.0172098820063304,7.094031731373924
78,2013-04-26 09:15:00,134.25,135.95,123.35,124.05,45671,2013-04-26 15:29:00,2013-04-26 09:15:00,38929.731423193014,18780.721518987342,0.6907388645633538,1.0206541697750255,7.1460532458357475
79,2013-04-29 09:15:00,129.3,132.0,125.0,130.5,75004,2013-04-29 15:29:00,2013-04-29 09:15:00,39186.72270935455,19483.5125,1.4168188524412197,2.2163491330679577,7.483290403584688
80,2013-04-30 09:15:00,132.0,134.0,131.0,132.0,19682,2013-04-30 15:29:00,2013-04-30 09:15:00,38944.08429804767,19485.962962962964,0.005033807844516816,2.14242232675549,7.387335663328915
81,2013-05-02 09:15:00,138.8,138.8,128.55,133.0,298340,2013-05-02 15:29:00,2013-05-02 09:15:00,49344.39256096621,22886.621951219513,5.582263024282872,7.5307935069474805,7.6567684854873175
82,2013-05-03 09:15:00,128.25,138.0,128.1,136.85,18124,2013-05-03 15:29:00,2013-05-03 09:15:00,49048.988741547386,22829.24096385542,-0.09592941841571147,7.5989251307162515,7.585061406041078
83,2013-05-06 09:15:00,134.0,136.9,133.0,134.0,3939,2013-05-06 15:29:00,2013-05-06 09:15:00,48799.183578905155,22604.35714285714,-0.3824932257867891,6.525693040366109,6.833328997540105
84,2013-05-07 09:15:00,138.85,138.85,132.25,134.0,6802,2013-05-07 15:29:00,2013-05-07 09:15:00,48541.19455897128,22418.44705882353,-0.3217153430340814,4.787158844890808,5.8436708250096
85,2013-05-08 09:15:00,135.0,140.9,132.5,138.0,46031,2013-05-08 15:29:00,2013-05-08 09:15:00,48324.49820105311,22693.011627906977,0.48294321184662464,5.2650682488929155,5.284380860312463
86,2013-05-09 09:15:00,139.9,139.9,134.1,137.05,18499,2013-05-09 15:29:00,2013-05-09 09:15:00,48048.048320151465,22644.80459770115,-0.08628455770101258,-0.403479333090969,4.270079495032739
87,2013-05-10 09:15:00,133.05,139.6,133.05,138.0,4520,2013-05-10 15:29:00,2013-05-10 09:15:00,47812.87815201293,22438.840909090908,-0.37477017911619953,-0.6823200937914571,3.600126497452961
88,2013-05-13 09:15:00,138.95,139.45,131.0,132.0,170586,2013-05-13 15:29:00,2013-05-13 09:15:00,50042.145678723035,24103.415730337078,2.9271843219933014,2.6273574539886333,3.7607968258743214
89,2013-05-14 09:15:00,133.0,136.9,130.7,133.5,4256,2013-05-14 15:29:00,2013-05-14 09:15:00,49806.82657928293,23882.88888888889,-0.39406021697942634,2.555012580043288,3.7946631705718543
90,2013-05-15 09:15:00,135.0,138.95,133.5,135.0,30339,2013-05-15 15:29:00,2013-05-15 09:15:00,49536.97930345865,23953.835164835164,0.12889693568212843,2.200966303878792,3.800517568284185
91,2013-05-16 09:15:00,140.0,140.0,131.0,132.15,131654,2013-05-16 15:29:00,2013-05-16 09:15:00,50516.81455595074,25124.489130434784,2.1087931178157855,4.396043979395591,3.4870426155289964
92,2013-05-17 09:15:00,135.25,135.25,129.95,130.0,13356,2013-05-17 15:29:00,2013-05-17 09:15:00,50259.142963516766,24997.94623655914,-0.23163837562869022,4.539175782883099,3.1810676807456812
93,2013-05-20 09:15:00,130.0,132.0,126.2,131.5,55580,2013-05-20 15:29:00,2013-05-20 09:15:00,50089.45056036024,25323.287234042553,0.6040535966649629,2.216045057554761,2.750102882464546
94,2013-05-21 09:15:00,132.0,132.0,127.55,129.5,25723,2013-05-21 15:29:00,2013-05-21 09:15:00,49825.14113722819,25327.494736842105,0.00793786538544057,2.6180431399196284,2.5331913119674283
95,2013-05-22 09:15:00,131.5,132.95,121.0,124.5,81269,2013-05-22 15:29:00,2013-05-22 09:15:00,49889.31488810235,25910.21875,1.1096320198857252,3.598778224123225,2.366562309490459
96,2013-05-23 09:15:00,127.0,127.0,117.65,124.2,27561,2013-05-23 15:29:00,2013-05-23 09:15:00,49631.76734874823,25927.23711340206,0.032917685060819095,1.5229027913682585,2.559200521936382
97,2013-05-24 09:15:00,125.0,126.75,120.0,124.0,20915,2013-05-24 15:29:00,2013-05-24 09:15:00,49380.46401636134,25876.091836734693,-0.10046669134358324,1.6540744756533654,2.792839978880864
98,2013-05-27 09:15:00,123.15,127.0,121.5,124.0,28204,2013-05-27 15:29:00,2013-05-27 09:15:00,49130.986191587304,25899.60606060606,0.0469030670462813,1.0969239460346838,2.6397966280854694
99,2013-05-28 09:15:00,125.0,126.4,124.1,124.95,673256,2013-05-28 15:29:00,2013-05-28 09:15:00,80861.06135700358,32373.17,7.925728641756091,9.014714722405335,3.2857668423216735
100,2013-05-29 09:15:00,125.0,127.7,123.05,126.0,5767,2013-05-29 15:29:00,2013-05-29 09:15:00,80502.8751632977,32109.742574257427,-0.32722735083463733,7.577855351684971,3.8234557471022916
101,2013-05-30 09:15:00,127.4,127.4,123.5,125.0,17633,2013-05-30 15:29:00,2013-05-30 09:15:00,80119.97898210377,31967.813725490196,-0.178916843309359,7.366020823314794,4.120453431494212
102,2013-05-31 09:15:00,124.0,126.5,123.0,123.0,24903,2013-05-31 15:29:00,2013-05-31 09:15:00,79733.10773332627,31899.223300970873,-0.08774552378380006,7.378741990874577,4.404410052293359
103,2013-06-03 09:15:00,126.95,126.95,122.6,122.6,15205,2013-06-03 15:29:00,2013-06-03 09:15:00,79365.571493307,31738.701923076922,-0.20832335245606126,7.123515571372234,4.895157103675108
104,2013-06-04 09:15:00,121.55,125.0,118.35,119.95,64048,2013-06-04 15:29:00,2013-06-04 09:15:00,79049.0455666842,32046.409523809525,0.40483209185864955,-0.3973809785252072,4.593614691830624
105,2013-06-05 09:15:00,123.75,123.75,117.65,120.05,51307,2013-06-05 15:29:00,2013-06-05 09:15:00,78697.31775718827,32228.11320754717,0.2424337618636329,0.17228013417306304,4.250964882835607
106,2013-06-06 09:15:00,121.1,122.75,120.0,120.0,14159,2013-06-06 15:29:00,2013-06-06 09:15:00,78348.00337218712,32059.242990654206,-0.22847095293060962,0.12272602455181245,4.110947206153964
107,2013-06-07 09:15:00,122.3,122.3,120.0,120.0,3008,2013-06-07 15:29:00,2013-06-07 09:15:00,78034.06134302827,31790.25,-0.3688421377105662,-0.15837058937495369,3.9297026996511315
108,2013-06-10 09:15:00,123.0,125.0,120.55,123.0,19252,2013-06-10 15:29:00,2013-06-10 09:15:00,77684.48041710962,31675.22018348624,-0.15991894541589916,-0.10996618233479158,3.8090136868141835
109,2013-06-11 09:15:00,124.4,126.4,120.0,120.0,17383,2013-06-11 15:29:00,2013-06-11 09:15:00,77342.45963286159,31545.29090909091,-0.18311146265994332,-0.6979097368533844,2.8377512408883114
110,2013-06-12 09:15:00,119.15,124.6,119.15,123.5,424102,2013-06-12 15:29:00,2013-06-12 09:15:00,85462.00048338647,35081.83783783784,4.551966487582822,3.611622988865805,2.441128004606395
111,2013-06-13 09:15:00,120.0,123.4,120.0,121.9,9086,2013-06-13 15:29:00,2013-06-13 09:15:00,85114.75401196632,34849.732142857145,-0.30269407979766955,3.537399861998745,2.05826590847479
112,2013-06-14 09:15:00,122.0,124.95,122.0,123.0,67806,2013-06-14 15:29:00,2013-06-14 09:15:00,84793.4969542031,35141.38053097345,0.38522552604085525,4.291467525750167,1.749538461962349
113,2013-06-17 09:15:00,124.0,125.6,123.0,124.0,27638,2013-06-17 15:29:00,2013-06-17 09:15:00,84423.67580018444,35075.56140350877,-0.08809805227045707,4.363288418895609,1.4735157467146864
114,2013-06-18 09:15:00,125.05,126.0,122.0,125.2,77513,2013-06-18 15:29:00,2013-06-18 09:15:00,84148.10845170374,35444.58260869565,0.499933012938125,5.046332894493677,2.0178871340165747
115,2013-06-19 09:15:00,124.75,130.0,124.0,130.0,8751,2013-06-19 15:29:00,2013-06-19 09:15:00,83820.94949657531,35214.46551724138,-0.31571421793930643,0.17865218897154805,2.018524339496423
116,2013-06-20 09:15:00,129.2,129.2,123.5,127.3,3100,2013-06-20 15:29:00,2013-06-20 09:15:00,83514.31151604917,34939.982905982906,-0.38125181574255246,0.10009445302666514,2.0162611823439085
117,2013-06-21 09:15:00,128.0,135.85,125.0,135.0,37472,2013-06-21 15:29:00,2013-06-21 09:15:00,83160.0082878358,34961.4406779661,0.030189503028237804,-0.2549415699859523,2.0066040842828086
118,2013-06-24 09:15:00,130.0,132.7,129.0,130.0,6143,2013-06-24 15:29:00,2013-06-24 09:15:00,82851.63346474482,34719.268907563026,-0.3449089379719092,-0.5117524556874045,1.9664254569475474
119,2013-06-25 09:15:00,130.7,135.0,122.1,122.1,57728,2013-06-25 15:29:00,2013-06-25 09:15:00,82532.204673438,34911.00833333333,0.27646167646858033,-0.7352237921569491,1.9626940514171909
120,2013-06-26 09:15:00,129.0,130.0,128.0,128.0,10849,2013-06-26 15:29:00,2013-06-26 09:15:00,82219.31828831986,34712.14876033058,-0.29023773557267013,-0.7097473097903128,1.5305570215515794
121,2013-06-27 09:15:00,128.0,129.9,124.0,124.0,9074,2013-06-27 15:29:00,2013-06-27 09:15:00,81914.284424655,34502.0,-0.3104220488355575,-0.6389175428833178,1.1129252810633727
122,2013-06-28 09:15:00,126.05,130.0,126.05,129.0,69598,2013-06-28 15:29:00,2013-06-28 09:15:00,81641.4735131168,34787.333333333336,0.4263845955827079,-0.24272245032884765,0.6595062834554715
123,2013-07-01 09:15:00,129.0,131.75,128.05,130.75,9066,2013-07-01 15:29:00,2013-07-01 09:15:00,81344.14475670827,34579.903225806454,-0.3136538382955017,-0.2114673506524402,0.20203070650066657
124,2013-07-02 09:15:00,134.2,134.2,130.0,130.95,8216,2013-07-02 15:29:00,2013-07-02 09:15:00,81052.14918009228,34368.992,-0.32266870483458565,-0.8105977319556061,-0.3836623561442617
125,2013-07-03 09:15:00,133.0,135.45,130.0,131.5,12265,2013-07-03 15:29:00,2013-07-03 09:15:00,80753.69516490035,34193.56349206349,-0.2715487315755027,-0.7919087279584387,-0.4807184478372604
126,2013-07-04 09:15:00,133.0,134.05,131.0,133.0,10468,2013-07-04 15:29:00,2013-07-04 09:15:00,80462.46935032666,34006.74803149606,-0.2925431971147987,-0.7740298762376799,-0.5681308807636949
127,2013-07-05 09:15:00,132.0,135.9,131.05,135.0,7399,2013-07-05 15:29:00,2013-07-05 09:15:00,80181.77497655326,33798.875,-0.329250319136984,-1.529664790957372,-0.6956032028608368
128,2013-07-08 09:15:00,129.25,136.0,129.25,135.5,9351,2013-07-08 15:29:00,2013-07-08 09:15:00,79899.16349377274,33609.35658914729,-0.30361214721650953,-1.5196230998783795,-0.7963902672799344
129,2013-07-09 09:15:00,136.0,141.9,134.8,137.3,120643,2013-07-09 15:29:00,2013-07-09 09:15:00,79953.67087127216,34278.846153846156,1.0801774690896027,-0.11677692595419131,-0.7345455806596586
130,2013-07-10 09:15:00,140.0,143.65,139.15,142.0,8293,2013-07-10 15:29:00,2013-07-10 09:15:00,79680.02530468334,34080.48091603054,-0.32363796092462876,-0.16886615530331733,-0.6804574652109591
131,2013-07-11 09:15:00,143.0,144.0,138.25,140.0,12541,2013-07-11 15:29:00,2013-07-11 09:15:00,79399.6019919743,33917.30303030303,-0.2692243096188788,-0.1455472678073974,-0.631120437703367
132,2013-07-12 09:15:00,143.0,143.0,137.55,142.0,60143,2013-07-12 15:29:00,2013-07-12 09:15:00,79132.97996844274,34114.48872180451,0.32892115636963676,0.5126242076992233,-0.5555857719005599
133,2013-07-15 09:15:00,141.95,141.95,139.0,140.4,8427,2013-07-15 15:29:00,2013-07-15 09:15:00,78868.14595572567,33922.79104477612,-0.3232710841090233,0.4929652708067096,-0.4851425097546449
134,2013-07-16 09:15:00,142.2,142.2,140.0,140.0,9032,2013-07-16 15:29:00,2013-07-16 09:15:00,78604.48003624646,33738.414814814816,-0.31431306209801374,-0.9015252603809067,-0.494235262597175
