,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_5,calculate_avg_zscore_sums_1_5
2186,2014-04-04 12:15:00,262.0,264.45,262.0,264.0,1106,2014-04-04 13:14:00,2014-04-04 12:15:00,36562.46014368472,10546.402377686329,-0.2581993208495006,-0.973162266205172,2.0674887114587777
2187,2014-04-04 13:15:00,264.0,264.9,263.0,263.0,1394,2014-04-04 14:14:00,2014-04-04 13:15:00,36554.62739060227,10542.219378427788,-0.25026159562987854,-0.9728548466906828,2.0440443351710935
2188,2014-04-04 14:15:00,263.0,264.65,263.0,263.95,4613,2014-04-04 15:14:00,2014-04-04 14:15:00,36546.49644112362,10539.51073549566,-0.16216358098903583,-1.012256023592939,1.9889107011300893
2189,2014-04-04 15:15:00,263.95,264.45,260.0,262.8,15263,2014-04-04 15:29:00,2014-04-04 15:15:00,36538.290889129334,10541.667579908675,0.12921601709334438,-0.7773302352113602,1.7459098990443553
2190,2014-04-07 09:15:00,265.0,266.8,262.5,265.1,2443,2014-04-07 10:14:00,2014-04-07 09:15:00,36530.36121753162,10537.97124600639,-0.2215957076855144,-0.7630041880605859,1.475963709891721
2191,2014-04-07 10:15:00,265.35,266.9,265.0,265.0,5031,2014-04-07 11:14:00,2014-04-07 10:15:00,36522.216933496355,10535.458941605839,-0.15071535639879036,-0.6555202236098756,1.178925290105826
2192,2014-04-07 11:15:00,265.0,265.0,262.0,264.95,4400,2014-04-07 12:14:00,2014-04-07 11:15:00,36514.12393108663,10532.661194710443,-0.16795312428376097,-0.5732117522637581,0.8745144886107926
2193,2014-04-07 12:15:00,264.95,265.0,264.0,265.0,4893,2014-04-07 13:14:00,2014-04-07 12:15:00,36506.00008597977,10530.090701914312,-0.15441545742173085,-0.5654636286964531,0.5587095461131482
2194,2014-04-07 13:15:00,265.0,265.0,264.0,264.95,5643,2014-04-07 14:14:00,2014-04-07 13:15:00,36497.832416254365,10527.86423690205,-0.13383984509519994,-0.8285194908849974,0.42636261777649465
2195,2014-04-07 14:15:00,264.95,265.0,264.4,264.9,4465,2014-04-07 15:14:00,2014-04-07 14:15:00,36489.75065765836,10525.103369763207,-0.16607686433974933,-0.7730006475392324,0.3207785872379441
2196,2014-04-07 15:15:00,262.0,264.9,261.0,264.9,4078,2014-04-07 15:29:00,2014-04-07 15:15:00,36481.70444093802,10522.168866636322,-0.17664111272731506,-0.798926403867757,0.25087983377147616
2197,2014-04-09 09:15:00,261.5,263.95,261.5,262.0,2173,2014-04-09 10:14:00,2014-04-09 09:15:00,36473.839218486595,10518.3703366697,-0.22880427494015732,-0.8597775545241534,0.19503295316418298
2198,2014-04-09 10:15:00,262.5,262.5,261.3,262.0,5128,2014-04-09 11:14:00,2014-04-09 10:15:00,36465.726089419324,10515.919054115508,-0.147752962354391,-0.8531150594568135,0.1803570408116603
2199,2014-04-09 11:15:00,262.0,262.5,261.25,261.95,9982,2014-04-09 12:14:00,2014-04-09 11:15:00,36457.43925869761,10515.676363636363,-0.014638339238514797,-0.7339135536001284,0.1716690567906976
2200,2014-04-09 12:15:00,261.95,262.0,260.95,262.0,3130,2014-04-09 13:14:00,2014-04-09 12:15:00,36449.49611653462,10512.320763289414,-0.2025356054220065,-0.7703722946823855,0.1493633453146041
2201,2014-04-09 13:15:00,262.0,262.0,258.5,259.0,6655,2014-04-09 14:14:00,2014-04-09 13:15:00,36441.31139311483,10510.569028156222,-0.10580214818736429,-0.6995333301424348,0.10968890688373194
2202,2014-04-09 14:15:00,258.95,259.0,253.25,254.0,22740,2014-04-09 15:14:00,2014-04-09 14:15:00,36433.9708741852,10516.120290512938,0.3355077532366401,-0.1352213019656373,0.07932892037140665
2203,2014-04-09 15:15:00,254.0,254.0,249.1,252.75,12707,2014-04-09 15:29:00,2014-04-09 15:15:00,36425.73439719938,10517.114337568059,0.06011919042050425,0.07265085080925793,0.04932133351365573
2204,2014-04-10 09:15:00,258.0,258.0,252.75,252.95,101645,2014-04-10 10:14:00,2014-04-10 09:15:00,36469.121159781746,10558.442176870749,2.4976351205188836,2.5849243105666564,0.07015455393736822
2205,2014-04-10 10:15:00,252.95,255.0,252.25,254.75,127218,2014-04-10 11:14:00,2014-04-10 10:15:00,36545.319690093245,10611.325022665458,3.1907416863819207,5.978201602370584,0.18906294089217213
2206,2014-04-10 11:15:00,254.75,254.9,252.5,253.15,35494,2014-04-10 12:14:00,2014-04-10 11:15:00,36540.876491531184,10622.599456275488,0.6806459760068639,6.764649726564812,0.34974418363854143
2207,2014-04-10 12:15:00,253.0,253.2,251.85,253.0,8528,2014-04-10 13:14:00,2014-04-10 12:15:00,36532.62808229843,10621.650815217392,-0.057309066582917206,6.371832906745254,0.5059481884174687
2208,2014-04-10 13:15:00,253.0,253.95,252.55,253.95,22917,2014-04-10 14:14:00,2014-04-10 13:15:00,36525.294525286976,10627.216840199186,0.3364732117708845,6.648186928095635,0.6702122182828141
2209,2014-04-10 14:15:00,253.95,263.9,253.0,258.7,71431,2014-04-10 15:14:00,2014-04-10 14:15:00,36539.91810714418,10654.729864253393,1.6632842459453627,5.813836053522113,0.8264248737703213
2210,2014-04-10 15:15:00,258.0,260.0,255.3,256.4,22071,2014-04-10 15:29:00,2014-04-10 15:15:00,36532.46037781761,10659.893260967889,0.3123552758565612,2.9354496429967543,0.9129770379985563
2211,2014-04-11 09:15:00,255.6,263.35,255.5,260.0,3609,2014-04-11 10:14:00,2014-04-11 09:15:00,36524.509189663964,10656.70569620253,-0.19295825878467804,2.0618454082052122,0.9781981881856634
2212,2014-04-11 10:15:00,260.0,261.0,258.7,260.0,38472,2014-04-11 11:14:00,2014-04-11 10:15:00,36521.04058790729,10669.274740171713,0.761279657213114,2.880434132001243,1.0642221244454615
2213,2014-04-11 11:15:00,260.0,260.0,259.0,259.0,8139,2014-04-11 12:14:00,2014-04-11 11:15:00,36512.831486523704,10668.131887985546,-0.06926693397960682,2.4746939862507524,1.1327666693090794
2214,2014-04-11 12:15:00,259.0,260.95,259.0,260.0,7821,2014-04-11 13:14:00,2014-04-11 12:15:00,36504.63848533895,10666.846501128668,-0.07795849018670932,0.7334512501186802,1.1563103487761415
2215,2014-04-11 13:15:00,260.0,260.75,258.95,260.0,9387,2014-04-11 14:14:00,2014-04-11 13:15:00,36496.411071835784,10666.268953068593,-0.0350519110098418,0.38604406325227714,1.1788259401929109
2216,2014-04-11 14:15:00,260.0,261.5,257.75,258.5,32835,2014-04-11 15:14:00,2014-04-11 14:15:00,36491.215233981144,10676.268380694632,0.6072346858613479,1.186237007898303,1.217230514635844
2217,2014-04-11 15:15:00,258.5,259.5,257.0,259.0,4913,2014-04-11 15:29:00,2014-04-11 15:15:00,36483.19329738315,10673.669972948603,-0.15789928052602242,0.2670580701591666,1.230333432091838
2218,2014-04-15 09:15:00,258.0,260.05,255.0,255.0,1430,2014-04-15 10:14:00,2014-04-15 09:15:00,36475.49933613056,10669.504281207752,-0.2533071362797115,0.0830178678590619,1.2468687595311945
2219,2014-04-15 10:15:00,255.0,258.95,254.0,256.0,4141,2014-04-15 11:14:00,2014-04-15 10:15:00,36467.546322118775,10666.563513513514,-0.17894166654024496,-0.017965308494473753,1.1646056204479354
2220,2014-04-15 11:15:00,256.0,258.0,254.0,257.45,5352,2014-04-15 12:14:00,2014-04-15 11:15:00,36459.51000617382,10664.17064385412,-0.14570054953987566,-0.1286139470245076,1.075902406111919
2221,2014-04-15 12:15:00,257.45,259.8,257.3,258.0,1883,2014-04-15 13:14:00,2014-04-15 12:15:00,36451.78066717933,10660.218721872187,-0.2407898478818367,-0.9766384807676921,0.9649029071351899
2222,2014-04-15 13:15:00,258.0,260.75,256.95,258.7,31507,2014-04-15 14:14:00,2014-04-15 13:15:00,36446.26183620392,10669.59649122807,0.571729512409777,-0.2470096878318927,0.8756256743235223
2223,2014-04-15 14:15:00,258.7,258.7,255.45,256.95,5886,2014-04-15 15:14:00,2014-04-15 14:15:00,36438.20818247243,10667.445593525179,-0.1312206563391105,-0.12492320789129169,0.7908991056457874
2224,2014-04-15 15:15:00,256.95,258.0,256.1,258.0,2158,2014-04-15 15:29:00,2014-04-15 15:15:00,36430.46536358638,10663.621123595505,-0.2334755002086027,-0.17945704155964942,0.8013951251183714
2225,2014-04-16 09:15:00,255.0,257.0,251.0,253.4,5402,2014-04-16 10:14:00,2014-04-16 09:15:00,36422.452156312116,10661.257412398922,-0.1443960277531033,-0.17815251977287708,0.8161142703269754
2226,2014-04-16 10:15:00,252.5,253.0,249.75,251.25,4495,2014-04-16 11:14:00,2014-04-16 10:15:00,36414.50809636899,10658.488549618321,-0.1692591461981853,-0.10662181808922569,0.837777781529874
2227,2014-04-16 11:15:00,250.5,250.5,249.0,249.35,109751,2014-04-16 12:14:00,2014-04-16 11:15:00,36466.78625305177,10702.964542190306,2.716116379724049,2.0377650492250465,0.9130432789277672
2228,2014-04-16 12:15:00,249.75,250.0,248.2,249.0,3925,2014-04-16 13:14:00,2014-04-16 12:15:00,36458.88778598253,10699.923732615523,-0.18582365354601688,1.98316205201814,0.9879287308180441
2229,2014-04-16 13:15:00,248.5,248.5,241.0,245.0,15539,2014-04-16 14:14:00,2014-04-16 13:15:00,36450.85620625729,10702.093721973095,0.1326966436853295,2.3493341959120726,1.0660953415961298
2230,2014-04-16 14:15:00,246.25,250.0,245.5,249.95,26830,2014-04-16 15:14:00,2014-04-16 14:15:00,36444.28498124982,10709.32272523532,0.4423375923840621,2.936067816049238,1.1585721416988755
2231,2014-04-16 15:15:00,249.95,252.25,248.1,248.5,49472,2014-04-16 15:29:00,2014-04-16 15:15:00,36445.35257243316,10726.689516129032,1.063107028718319,4.168433990965742,1.2791709970632659
2232,2014-04-17 09:15:00,247.75,254.0,246.1,254.0,7676,2014-04-17 10:14:00,2014-04-17 09:15:00,36437.248199258,10725.323331840573,-0.08368698193577276,1.36863062930592,1.3277170566025078
2233,2014-04-17 10:15:00,253.05,257.4,252.0,255.5,22907,2014-04-17 11:14:00,2014-04-17 10:15:00,36430.0034098339,10730.77618621307,0.3342361425774691,1.8886904254294061,1.3890709079556545
2234,2014-04-17 11:15:00,256.5,257.0,252.1,253.5,18581,2014-04-17 12:14:00,2014-04-17 11:15:00,36422.23096273549,10734.288590604026,0.21543741835650163,1.971431200100578,1.4590696752302938
2235,2014-04-17 12:15:00,253.5,255.25,252.5,255.0,11873,2014-04-17 13:14:00,2014-04-17 12:15:00,36414.09350495223,10734.797853309481,0.031257187455063964,1.56035079517158,1.517403461298064
2236,2014-04-17 13:15:00,255.0,257.55,254.1,256.0,25996,2014-04-17 14:14:00,2014-04-17 13:15:00,36407.382792814744,10741.620026821636,0.4189913913885874,0.9162351578418484,1.560282500340804
2237,2014-04-17 14:15:00,256.0,256.8,255.05,256.0,19060,2014-04-17 15:14:00,2014-04-17 14:15:00,36399.67249386182,10745.33690795353,0.22842686547381974,1.2283490052514408,1.612485664335194
2238,2014-04-17 15:15:00,256.65,257.0,253.0,253.0,7125,2014-04-17 15:29:00,2014-04-17 15:15:00,36391.62342346118,10743.719964269763,-0.099438266937463,0.7946745957365089,1.653680405715027
2239,2014-04-21 09:15:00,256.0,257.45,250.4,255.65,11055,2014-04-21 10:14:00,2014-04-21 09:15:00,36383.49998062202,10743.858928571428,0.008551708098294197,0.5877888854783013,1.6867229666919878
2240,2014-04-21 10:15:00,255.9,255.9,253.95,254.95,8815,2014-04-21 11:14:00,2014-04-21 10:15:00,36375.40419196072,10742.998215082553,-0.053002798399382656,0.5035288996238548,1.7185704965496438
2241,2014-04-21 11:15:00,254.95,255.0,253.3,254.9,4285,2014-04-21 12:14:00,2014-04-21 11:15:00,36367.546657584404,10740.117752007136,-0.1774966514179457,-0.09295914318267831,1.733734851223638
2242,2014-04-21 12:15:00,254.9,255.0,253.55,253.95,6793,2014-04-21 13:14:00,2014-04-21 12:15:00,36359.53433026903,10738.35800267499,-0.10850958559693405,-0.42989559425343205,1.7263679939164427
2243,2014-04-21 13:15:00,253.95,255.0,253.2,255.0,6197,2014-04-21 14:14:00,2014-04-21 13:15:00,36351.55828498395,10736.33422459893,-0.12487316744476486,-0.455330494760734,1.713168460277193
2244,2014-04-21 14:15:00,255.0,255.0,254.0,254.5,44051,2014-04-21 15:14:00,2014-04-21 14:15:00,36350.25900211478,10751.173719376391,0.9160822287039633,0.4522000258449351,1.65985035315915
2245,2014-04-21 15:15:00,254.5,254.95,251.25,252.0,4938,2014-04-21 15:29:00,2014-04-21 15:15:00,36342.37278963628,10748.585485307212,-0.15988459308755457,0.3453182311567632,1.5190282688788046
2246,2014-04-22 09:15:00,255.0,255.0,246.4,252.0,4558,2014-04-22 10:14:00,2014-04-22 09:15:00,36334.51961952281,10745.83044058745,-0.1703016994688071,0.35251318310590185,1.358724855292332
2247,2014-04-22 10:15:00,253.55,253.55,251.0,251.15,3998,2014-04-22 11:14:00,2014-04-22 10:15:00,36326.71586552133,10742.828736654805,-0.18567130487720485,0.275351463825631,1.2063128192193413
2248,2014-04-22 11:15:00,251.15,253.0,250.0,250.0,2931,2014-04-22 12:14:00,2014-04-22 11:15:00,36319.01216320397,10739.355269008449,-0.21499360263215966,0.1852310286382362,1.0447389217329062
2249,2014-04-22 12:15:00,250.25,251.05,248.9,251.0,2558,2014-04-22 13:14:00,2014-04-22 12:15:00,36311.34982851923,10735.719111111111,-0.225211102030921,-0.956062302096648,0.8754914628424372
2250,2014-04-22 13:15:00,251.0,253.85,248.9,249.9,16233,2014-04-22 14:14:00,2014-04-22 13:15:00,36303.468149003325,10738.161261661484,0.15135850701055875,-0.6448192019985348,0.7859847417175551
2251,2014-04-22 14:15:00,249.8,249.9,246.5,248.9,2144,2014-04-22 15:14:00,2014-04-22 14:15:00,36295.85858904865,10734.345026642985,-0.2366756252801498,-0.7111931278098775,0.7166587783171778
2252,2014-04-22 15:15:00,248.9,249.5,247.0,248.0,1901,2014-04-22 15:29:00,2014-04-22 15:15:00,36288.27967166238,10730.424323124722,-0.2433133894197703,-0.7688352123524429,0.6254270447083357
2253,2014-04-23 09:15:00,251.0,251.0,247.0,247.1,3258,2014-04-23 10:14:00,2014-04-23 09:15:00,36280.57027849129,10727.109139307897,-0.20587077551357874,-0.759712385233862,0.5445668854212202
2254,2014-04-23 10:15:00,247.5,247.95,246.0,247.0,2954,2014-04-23 11:14:00,2014-04-23 10:15:00,36272.89409596237,10723.662084257207,-0.21420022520679063,-0.7487015084097316,0.50751306645801
2255,2014-04-23 11:15:00,246.0,246.1,237.95,242.75,35441,2014-04-23 12:14:00,2014-04-23 11:15:00,36268.585929487905,10734.61835106383,0.6812060910499638,-0.21885392437032658,0.49239061676744483
2256,2014-04-23 12:15:00,242.5,248.0,242.5,247.0,8488,2014-04-23 13:14:00,2014-04-23 12:15:00,36260.58117301672,10733.622950819672,-0.06193014226949982,-0.044108441359676634,0.46163198053599536
2257,2014-04-23 13:15:00,247.0,250.4,245.6,248.5,4597,2014-04-23 14:14:00,2014-04-23 13:15:00,36252.78084354421,10730.905225863597,-0.16919819895570587,0.030006749104387775,0.4557056975096259
2258,2014-04-23 14:15:00,248.5,250.0,248.5,249.0,17247,2014-04-23 15:14:00,2014-04-23 14:15:00,36245.01505099063,10733.789729969012,0.17969947759348417,0.4155770022114507,0.46401967586843557
2259,2014-04-23 15:15:00,249.0,250.0,248.55,249.0,12581,2014-04-23 15:29:00,2014-04-23 15:15:00,36237.016178426275,10734.607079646017,0.05095322725421399,0.6807304546724554,0.48148706994760887
2260,2014-04-25 09:15:00,249.0,255.0,248.95,250.1,1824,2014-04-25 10:14:00,2014-04-25 09:15:00,36229.48623077854,10730.666076957099,-0.24584025343948973,-0.24631588981699815,0.47854452137779663
2261,2014-04-25 10:15:00,251.0,251.0,250.05,250.05,665,2014-04-25 11:14:00,2014-04-25 10:15:00,36222.095076583966,10726.216180371353,-0.27776461187844154,-0.46215035942593985,0.49140672441134037
2262,2014-04-25 11:15:00,250.05,250.9,244.95,247.7,16025,2014-04-25 12:14:00,2014-04-25 11:15:00,36214.26230305905,10728.557666813964,0.14625294003955566,-0.14669922043067832,0.4939144860963708
2263,2014-04-25 12:15:00,247.7,248.0,237.25,237.95,28448,2014-04-25 13:14:00,2014-04-25 12:15:00,36208.17785537891,10736.384275618375,0.48916064749583843,0.16276194947167594,0.5011066150304451
2264,2014-04-25 13:15:00,238.0,240.0,237.0,238.5,15154,2014-04-25 14:14:00,2014-04-25 13:15:00,36200.302950437566,10738.334657836645,0.1219786847698185,0.23378740698728045,0.5114377262441182
2265,2014-04-25 14:15:00,238.1,246.0,238.1,243.0,57691,2014-04-25 15:14:00,2014-04-25 14:15:00,36205.746398308846,10759.05516328332,1.2962567963771863,1.7758844568039565,0.5602886506585391
2266,2014-04-25 15:15:00,243.0,244.9,241.9,243.0,3557,2014-04-25 15:29:00,2014-04-25 15:15:00,36198.07603487451,10755.87825319806,-0.19887460997270698,1.854774458709691,0.609323557578512
2267,2014-04-28 09:15:00,243.6,248.95,242.15,247.75,3064,2014-04-28 10:14:00,2014-04-28 09:15:00,36190.455233149965,10752.486772486773,-0.21244515226335764,1.4960763664067775,0.5957813405080552
2268,2014-04-28 10:15:00,247.05,248.45,247.0,247.1,94239,2014-04-28 11:14:00,2014-04-28 10:15:00,36224.88504866735,10789.281181137065,2.3036572429905586,3.3105729619014976,0.6289666132551393
2269,2014-04-28 11:15:00,249.0,250.0,247.1,247.95,12269,2014-04-28 12:14:00,2014-04-28 11:15:00,36216.91843081896,10789.933039647578,0.04083911675637768,3.2294333938880566,0.6509690932045388
2270,2014-04-28 12:15:00,247.25,250.0,242.25,249.0,38006,2014-04-28 13:14:00,2014-04-28 12:15:00,36213.44539733508,10801.917217084985,0.7512149833972147,2.684391580908085,0.6446771873260099
2271,2014-04-28 13:15:00,249.0,250.0,247.5,249.0,17758,2014-04-28 14:14:00,2014-04-28 13:15:00,36205.76899616178,10804.978873239437,0.19204180216411537,3.0753079930449077,0.6173490373779891
2272,2014-04-28 14:15:00,249.0,250.0,249.0,250.0,26252,2014-04-28 15:14:00,2014-04-28 14:15:00,36199.25317238947,10811.774747030357,0.42653435913275917,3.7142875044410246,0.6759904592563667
2273,2014-04-28 15:15:00,250.0,251.9,248.5,251.5,23085,2014-04-28 15:29:00,2014-04-28 15:15:00,36192.20765591257,10817.17194371152,0.33896324238967324,1.749593503840139,0.672513036216635
2274,2014-04-29 09:15:00,250.05,254.5,250.05,252.0,5806,2014-04-29 10:14:00,2014-04-29 09:15:00,36184.404910207784,10814.969230769231,-0.13842895145571893,1.5703254356280423,0.6624853921048216
2275,2014-04-29 10:15:00,252.0,252.0,250.5,250.9,22847,2014-04-29 11:14:00,2014-04-29 10:15:00,36177.33364052627,10820.255711775044,0.33243865918168325,1.151549111412511,0.6522653500108448
2276,2014-04-29 11:15:00,250.9,252.0,250.9,251.05,9563,2014-04-29 12:14:00,2014-04-29 11:15:00,36169.398281880516,10819.703557312252,-0.03474493956239832,0.9247623696859973,0.6524785303069487
2277,2014-04-29 12:15:00,251.1,252.0,251.05,252.0,4645,2014-04-29 13:14:00,2014-04-29 12:15:00,36161.6898795121,10816.992976294996,-0.1706776701216008,0.32755034043163733,0.6299585636864535
2278,2014-04-29 13:15:00,252.0,254.0,251.05,252.9,5169,2014-04-29 14:14:00,2014-04-29 13:15:00,36153.94882876277,10814.514699429574,-0.1561520907762697,-0.1675649927343056,0.6059025739746832
2279,2014-04-29 14:15:00,253.0,253.0,252.45,253.0,10816,2014-04-29 15:14:00,2014-04-29 14:15:00,36146.019461682474,10814.515350877193,4.107365471822096e-05,-0.029094967623868463,0.590480477647129
2280,2014-04-29 15:15:00,252.55,254.0,252.5,253.0,10506,2014-04-29 15:29:00,2014-04-29 15:15:00,36138.09588665104,10814.380096448926,-0.008533379772309401,-0.3700670065778611,0.5686405799920861
2281,2014-04-30 09:15:00,254.55,256.5,251.3,255.0,8769,2014-04-30 10:14:00,2014-04-30 09:15:00,36130.20230323035,10813.483786152497,-0.05658655794378719,-0.39190862495925,0.5611668429476718
2282,2014-04-30 10:15:00,255.0,255.9,252.05,252.05,4260,2014-04-30 11:14:00,2014-04-30 10:15:00,36122.54883863904,10810.613228208498,-0.18134415867137077,-0.40257511350902,0.561849854966282
2283,2014-04-30 11:15:00,252.55,254.95,252.55,254.0,4564,2014-04-30 12:14:00,2014-04-30 11:15:00,36114.87665671892,10807.878283712784,-0.17288937030195153,-0.4193123930347018,0.5627503075094328
2284,2014-04-30 12:15:00,253.65,254.9,251.5,253.3,3928,2014-04-30 13:14:00,2014-04-30 12:15:00,36107.25991599283,10804.867396061269,-0.19045663980210606,-0.6098101064915261,0.5362000542010212
2285,2014-04-30 13:15:00,253.3,253.3,246.05,249.0,100161,2014-04-30 14:14:00,2014-04-30 13:15:00,36147.685520940315,10843.955818022747,2.470892476096042,1.869615749376825,0.5743074921565229
2286,2014-04-30 14:15:00,249.0,250.0,246.15,250.0,8976,2014-04-30 15:14:00,2014-04-30 14:15:00,36139.80289499284,10843.139046786182,-0.05166433951538993,1.8745379678052223,0.6123581117740058
2287,2014-04-30 15:15:00,250.0,253.7,249.0,249.0,54752,2014-04-30 15:29:00,2014-04-30 15:15:00,36143.5581483747,10862.329982517482,1.214315143996307,3.2701972704729,0.6872292569401877
2288,2014-05-02 09:15:00,248.4,252.0,248.05,250.15,2223,2014-05-02 10:14:00,2014-05-02 09:15:00,36136.113210197575,10858.555701179554,-0.2389730088277067,3.204113631947145,0.7627013220229103
2289,2014-05-02 10:15:00,250.5,252.0,250.0,251.8,8802,2014-05-02 11:14:00,2014-05-02 10:15:00,36128.2479169095,10857.657641921398,-0.05689890211806441,3.3376713696311864,0.8700446638161063
2290,2014-05-02 11:15:00,251.8,252.0,249.9,250.95,3874,2014-05-02 12:14:00,2014-05-02 11:15:00,36120.656791351,10854.609340899171,-0.19325809553304302,0.6735207980021017,0.9030031638161221
2291,2014-05-02 12:15:00,250.95,251.7,247.6,248.65,2116,2014-05-02 13:14:00,2014-05-02 12:15:00,36113.23729848676,10850.796684118674,-0.2418724361907229,0.4833127013267688,0.9328658095445382
2292,2014-05-02 13:15:00,249.4,250.95,247.95,250.0,6690,2014-05-02 14:14:00,2014-05-02 13:15:00,36105.466279432585,10848.982119494112,-0.11518981882982271,-0.8461922614993608,0.9309318833158653
2293,2014-05-02 14:15:00,250.0,250.0,247.1,249.0,20848,2014-05-02 15:14:00,2014-05-02 14:15:00,36098.19929840507,10853.340889276373,0.2768741739193961,-0.330345078752258,0.9416660659779055
2294,2014-05-02 15:15:00,249.0,250.0,248.6,249.95,5100,2014-05-02 15:29:00,2014-05-02 15:15:00,36090.53364138794,10850.833986928104,-0.15934466483845938,-0.43279084147265295,0.9495638326513325
2295,2014-05-05 09:15:00,248.45,253.0,245.0,246.0,3933,2014-05-05 10:14:00,2014-05-05 09:15:00,36082.962049967646,10847.820993031359,-0.19163673379850918,-0.43116947973811914,0.9442559437671376
2296,2014-05-05 10:15:00,245.95,247.95,243.5,245.0,3246,2014-05-05 11:14:00,2014-05-05 10:15:00,36075.45536216094,10844.511536787113,-0.21062829174311934,-0.39992533529051555,0.9353605214188667
2297,2014-05-05 11:15:00,245.5,248.9,243.5,248.6,2478,2014-05-05 12:14:00,2014-05-05 11:15:00,36068.02727727009,10840.870757180157,-0.23186382479117176,-0.5165993412518646,0.9216953691599603
2298,2014-05-05 12:15:00,245.0,248.45,245.0,248.0,203897,2014-05-05 13:14:00,2014-05-05 12:15:00,36284.175221072575,10924.844715093519,5.318355842710048,4.524882327538787,1.0244280022931436
2299,2014-05-05 13:15:00,248.0,248.95,246.0,248.0,4310,2014-05-05 14:14:00,2014-05-05 13:15:00,36276.54860005381,10921.968695652175,-0.18226564959496636,4.5019613427822796,1.1199587744958892
2300,2014-05-05 14:15:00,248.0,248.35,245.25,245.65,2835,2014-05-05 15:14:00,2014-05-05 14:15:00,36269.056618174785,10918.454150369405,-0.22287467345700704,4.470723403123783,1.237884756819409
2301,2014-05-05 15:15:00,246.6,248.0,246.0,246.0,22412,2014-05-05 15:29:00,2014-05-05 15:15:00,36261.968963956395,10923.44700260643,0.31682099250630713,4.998172687373208,1.3743928329893875
2302,2014-05-06 09:15:00,248.95,248.95,245.0,246.5,8016,2014-05-06 10:14:00,2014-05-06 09:15:00,36254.145941615556,10922.184541901866,-0.08016143992419646,5.149875072240184,1.506807190306159
2303,2014-05-06 10:15:00,247.0,248.0,244.05,245.0,22922,2014-05-06 11:14:00,2014-05-06 10:15:00,36247.139181087965,10927.392795138889,0.33091183127410306,0.16243106080423947,1.5067989180894732
2304,2014-05-06 11:15:00,245.5,245.5,244.5,245.0,33924,2014-05-06 12:14:00,2014-05-06 11:15:00,36242.43963152481,10937.369631236443,0.6342462207971526,0.9789429311963584,1.5254278061947
2305,2014-05-06 12:15:00,245.0,245.45,244.0,245.45,63154,2014-05-06 13:14:00,2014-05-06 12:15:00,36250.88542315845,10960.013443191674,1.4397989441511632,2.641616548804529,1.5470711084947144
2306,2014-05-06 13:15:00,245.45,246.7,245.0,245.35,13089,2014-05-06 14:14:00,2014-05-06 13:15:00,36243.054948940495,10960.936280884265,0.05871645539024699,2.3835120116884685,1.560289547319184
2307,2014-05-06 14:15:00,245.1,245.95,242.05,245.1,217075,2014-05-06 15:14:00,2014-05-06 14:15:00,36488.200458029096,11050.240467937609,5.646339280805157,8.110012732417822,1.7256379564694597
2308,2014-05-06 15:15:00,245.1,250.0,245.1,245.6,13933,2014-05-06 15:29:00,2014-05-06 15:15:00,36480.34761084564,11051.488956258121,0.0789880369145716,7.858088938058291,1.8393258558733798
2309,2014-05-07 09:15:00,247.75,250.0,245.0,249.95,4763,2014-05-07 10:14:00,2014-05-07 09:15:00,36472.68515980013,11048.766666666666,-0.17234175765031917,7.051500959610819,1.9348775450164488
2310,2014-05-07 10:15:00,250.0,259.9,248.75,259.75,101363,2014-05-07 11:14:00,2014-05-07 10:15:00,36513.13612950853,11087.846819558632,2.4724020653894043,8.08410408084906,2.069870357514973
2311,2014-05-07 11:15:00,259.75,260.7,254.1,254.95,18323,2014-05-07 12:14:00,2014-05-07 11:15:00,36505.54881530975,11090.976211072664,0.1981075212843906,8.223495146743204,2.198575036357431
2312,2014-05-07 12:15:00,255.0,257.45,254.1,254.65,8749,2014-05-07 13:14:00,2014-05-07 12:15:00,36497.68904859601,11089.963683527885,-0.0641400522759382,2.513015813662109,2.1685432440879575
2313,2014-05-07 13:15:00,255.0,256.6,253.0,254.0,7942,2014-05-07 14:14:00,2014-05-07 13:15:00,36489.86057478742,11088.603284356093,-0.08623226383414113,2.3477955129133963,2.183498294314789
2314,2014-05-07 14:15:00,254.0,256.0,253.0,255.0,13630,2014-05-07 15:14:00,2014-05-07 14:15:00,36482.01676473077,11089.701079913606,0.06963153754543101,2.5897688081091466,2.2089843786268166
2315,2014-05-07 15:15:00,255.0,257.0,253.65,255.25,5140,2014-05-07 15:29:00,2014-05-07 15:15:00,36474.34926563167,11087.13212435233,-0.16304971148467007,-0.04568296876492778,2.1790535766223806
2316,2014-05-08 09:15:00,257.9,257.9,248.0,250.0,4223,2014-05-08 10:14:00,2014-05-08 09:15:00,36466.75608398539,11084.169615882607,-0.18814861404400415,-0.43193910409332253,2.1451360397778982
2317,2014-05-08 10:15:00,250.0,252.15,250.0,251.05,2010,2014-05-08 11:14:00,2014-05-08 10:15:00,36459.376181056476,11080.254961173425,-0.24877702010398461,-0.6165760719213689,2.121532879469073
2318,2014-05-08 11:15:00,252.0,257.1,252.0,257.0,4064,2014-05-08 12:14:00,2014-05-08 11:15:00,36451.805376066455,11077.229409228115,-0.19239731302397617,-0.722741121111204,2.1076534762596504
