,dt,o,h,l,c,v,e_dt,key,calculate_change_1,calculate_stdv_1_1008,calculate_annualized_volatility_1,calculate_avg_volatility_1_10
0,2013-01-01 09:15:00,512.1,520.0,512.1,515.95,4965,2013-01-01 11:14:00,2013-01-01 09:15:00,,,,
1,2013-01-01 11:15:00,515.2,517.0,512.7,517.0,4559,2013-01-01 13:14:00,2013-01-01 11:15:00,0.02033012946705643,,,
2,2013-01-01 13:15:00,517.0,520.0,513.95,515.5,10499,2013-01-01 15:14:00,2013-01-01 13:15:00,-0.029055710514145242,,,
3,2013-01-01 15:15:00,517.0,517.5,513.75,515.5,1346,2013-01-01 15:29:00,2013-01-01 15:15:00,0.0,,,
4,2013-01-02 09:15:00,519.0,520.0,515.6,519.85,4968,2013-01-02 11:14:00,2013-01-02 09:15:00,0.0840300496696471,,,
5,2013-01-02 11:15:00,519.85,530.0,519.15,526.0,21946,2013-01-02 13:14:00,2013-01-02 11:15:00,0.11760904313730515,,,
6,2013-01-02 13:15:00,526.5,528.0,525.2,525.25,18504,2013-01-02 15:14:00,2013-01-02 13:15:00,-0.014268730126000606,,,
7,2013-01-02 15:15:00,525.25,525.85,522.5,525.0,1283,2013-01-02 15:29:00,2013-01-02 15:15:00,-0.004760771334860781,,,
8,2013-01-03 09:15:00,524.95,526.0,521.0,524.0,11710,2013-01-03 11:14:00,2013-01-03 09:15:00,-0.019065782705815316,,,
9,2013-01-03 11:15:00,524.0,538.65,523.2,537.9,69426,2013-01-03 13:14:00,2013-01-03 11:15:00,0.261809849581547,,,
10,2013-01-03 13:15:00,537.95,544.0,530.05,533.0,26550,2013-01-03 15:14:00,2013-01-03 13:15:00,-0.0915124511335233,,,
11,2013-01-03 15:15:00,532.3,534.25,528.35,528.35,5101,2013-01-03 15:29:00,2013-01-03 15:15:00,-0.08762481278804746,,,
12,2013-01-04 09:15:00,530.0,540.0,526.55,539.0,17320,2013-01-04 11:14:00,2013-01-04 09:15:00,0.1995662802195729,,,
13,2013-01-04 11:15:00,538.75,539.6,534.0,534.0,3618,2013-01-04 13:14:00,2013-01-04 11:15:00,-0.09319731948802366,,,
14,2013-01-04 13:15:00,534.3,538.0,534.0,534.65,2854,2013-01-04 15:14:00,2013-01-04 13:15:00,0.012164882424707032,,,
15,2013-01-04 15:15:00,534.65,537.0,533.0,533.2,1671,2013-01-04 15:29:00,2013-01-04 15:15:00,-0.02715738898111862,,,
16,2013-01-07 09:15:00,540.0,540.05,530.0,537.0,4295,2013-01-07 11:14:00,2013-01-07 09:15:00,0.07101506204310919,,,
17,2013-01-07 11:15:00,537.5,540.0,535.0,537.85,3677,2013-01-07 13:14:00,2013-01-07 11:15:00,0.015816163691497416,,,
18,2013-01-07 13:15:00,536.25,539.0,534.0,534.0,3078,2013-01-07 15:14:00,2013-01-07 13:15:00,-0.07183871917819688,,,
19,2013-01-07 15:15:00,534.0,534.0,525.45,528.8,2147,2013-01-07 15:29:00,2013-01-07 15:15:00,-0.09785550422718423,,,
20,2013-01-08 09:15:00,545.0,545.05,526.65,529.95,1327,2013-01-08 11:14:00,2013-01-08 09:15:00,0.021723739357875728,,,
21,2013-01-08 11:15:00,530.0,533.0,528.0,529.8,1255,2013-01-08 13:14:00,2013-01-08 11:15:00,-0.0028308563529474287,,,
22,2013-01-08 13:15:00,529.5,530.0,528.0,528.05,3317,2013-01-08 15:14:00,2013-01-08 13:15:00,-0.033086006454858895,,,
23,2013-01-08 15:15:00,529.2,529.25,526.65,527.0,1511,2013-01-08 15:29:00,2013-01-08 15:15:00,-0.019904276511210885,,,
24,2013-01-09 09:15:00,534.35,538.0,527.15,529.9,2760,2013-01-09 11:14:00,2013-01-09 09:15:00,0.054877609573539515,,,
25,2013-01-09 11:15:00,529.95,536.0,525.15,536.0,10793,2013-01-09 13:14:00,2013-01-09 11:15:00,0.11445851572085565,,,
26,2013-01-09 13:15:00,533.95,539.9,533.95,537.7,29740,2013-01-09 15:14:00,2013-01-09 13:15:00,0.031666227448304246,,,
27,2013-01-09 15:15:00,537.9,537.95,534.0,534.0,1436,2013-01-09 15:29:00,2013-01-09 15:15:00,-0.06904944855437617,,,
