,dt,o,h,l,c,v,e_dt,key,calculate_change_1,calculate_stdv_1_504,calculate_annualized_volatility_1,calculate_avg_volatility_1_10
0,2013-01-01 09:15:00,909.75,914.5,901.0,912.5,18835,2013-01-01 13:14:00,2013-01-01 09:15:00,,,,
1,2013-01-01 13:15:00,912.5,915.0,910.0,913.95,10398,2013-01-01 15:29:00,2013-01-01 13:15:00,0.01587779905966625,,,
2,2013-01-02 09:15:00,918.2,927.0,913.75,917.9,36865,2013-01-02 13:14:00,2013-01-02 09:15:00,0.04312586862432059,,,
3,2013-01-02 13:15:00,918.0,921.0,907.0,908.65,17979,2013-01-02 15:29:00,2013-01-02 13:15:00,-0.10128470697774933,,,
4,2013-01-03 09:15:00,908.8,926.0,908.8,916.05,46783,2013-01-03 13:14:00,2013-01-03 09:15:00,0.08110966809983121,,,
5,2013-01-03 13:15:00,917.0,925.75,912.0,917.15,52536,2013-01-03 15:29:00,2013-01-03 13:15:00,0.012000874231062157,,,
6,2013-01-04 09:15:00,905.85,926.0,905.85,918.6,53405,2013-01-04 13:14:00,2013-01-04 09:15:00,0.015797361313334365,,,
7,2013-01-04 13:15:00,918.4,938.4,917.05,928.3,78808,2013-01-04 15:29:00,2013-01-04 13:15:00,0.10504184514193785,,,
8,2013-01-07 09:15:00,938.3,938.3,916.7,919.0,34915,2013-01-07 13:14:00,2013-01-07 09:15:00,-0.10068834050199828,,,
9,2013-01-07 13:15:00,919.0,927.05,914.0,914.0,21246,2013-01-07 15:29:00,2013-01-07 13:15:00,-0.05455550901537026,,,
10,2013-01-08 09:15:00,918.45,918.45,909.0,913.45,16768,2013-01-08 13:14:00,2013-01-08 09:15:00,-0.006019316715711885,,,
11,2013-01-08 13:15:00,913.45,923.0,913.0,916.0,18965,2013-01-08 15:29:00,2013-01-08 13:15:00,0.027877248915513998,,,
12,2013-01-09 09:15:00,901.0,922.0,901.0,914.5,11844,2013-01-09 13:14:00,2013-01-09 09:15:00,-0.016388968432098423,,,
13,2013-01-09 13:15:00,914.5,923.0,914.1,915.95,14792,2013-01-09 15:29:00,2013-01-09 13:15:00,0.015843102005477963,,,
14,2013-01-10 09:15:00,919.15,921.0,908.0,913.95,26867,2013-01-10 13:14:00,2013-01-10 09:15:00,-0.0218591266885515,,,
15,2013-01-10 13:15:00,914.65,916.0,904.0,905.95,13140,2013-01-10 15:29:00,2013-01-10 13:15:00,-0.08791748480496603,,,
