,dt,o,h,l,c,v,e_dt,key,calculate_change_1,calculate_stdv_1_504,calculate_annualized_volatility_1,calculate_avg_volatility_1_10
0,2013-01-01 09:15:00,844.35,846.6,840.6,843.35,866042,2013-01-01 13:14:00,2013-01-01 09:15:00,,,,
1,2013-01-01 13:15:00,843.35,843.9,839.1,840.6,690583,2013-01-01 15:29:00,2013-01-01 13:15:00,-0.032661331330072686,,,
2,2013-01-02 09:15:00,844.05,856.0,842.55,850.0,2027976,2013-01-02 13:14:00,2013-01-02 09:15:00,0.11120426913345707,,,
3,2013-01-02 13:15:00,849.95,851.85,843.1,844.0,1040609,2013-01-02 15:29:00,2013-01-02 13:15:00,-0.07083854888405043,,,
4,2013-01-03 09:15:00,848.55,856.9,844.6,853.35,1810987,2013-01-03 13:14:00,2013-01-03 09:15:00,0.1101728526880897,,,
5,2013-01-03 13:15:00,853.3,862.0,853.2,860.1,2132101,2013-01-03 15:29:00,2013-01-03 13:15:00,0.07878881692667815,,,
6,2013-01-04 09:15:00,861.0,864.6,853.55,856.85,1325926,2013-01-04 13:14:00,2013-01-04 09:15:00,-0.03785787450575685,,,
7,2013-01-04 13:15:00,856.75,863.8,855.4,862.15,1692401,2013-01-04 15:29:00,2013-01-04 13:15:00,0.061663953392824516,,,
8,2013-01-07 09:15:00,865.7,871.0,856.05,857.95,1932713,2013-01-07 13:14:00,2013-01-07 09:15:00,-0.04883446714510547,,,
9,2013-01-07 13:15:00,858.0,861.95,851.9,852.0,1546271,2013-01-07 15:29:00,2013-01-07 13:15:00,-0.06959295902314411,,,
10,2013-01-08 09:15:00,855.1,858.1,849.15,851.0,1535894,2013-01-08 13:14:00,2013-01-08 09:15:00,-0.011743982559415578,,,
11,2013-01-08 13:15:00,851.0,854.8,847.9,849.2,1653310,2013-01-08 15:29:00,2013-01-08 13:15:00,-0.02117398744273044,,,
12,2013-01-09 09:15:00,852.0,858.85,851.0,851.95,1931897,2013-01-09 13:14:00,2013-01-09 09:15:00,0.03233109832147162,,,
13,2013-01-09 13:15:00,851.9,859.85,848.65,854.6,1957911,2013-01-09 15:29:00,2013-01-09 13:15:00,0.031056835486764557,,,
14,2013-01-10 09:15:00,857.75,858.95,849.1,850.8,779260,2013-01-10 13:14:00,2013-01-10 09:15:00,-0.04456439883842507,,,
15,2013-01-10 13:15:00,850.7,851.65,847.0,848.15,1328540,2013-01-10 15:29:00,2013-01-10 13:15:00,-0.031195763843502967,,,
16,2013-01-11 09:15:00,852.5,853.0,836.65,837.25,834208,2013-01-11 13:14:00,2013-01-11 09:15:00,-0.1293479526741788,,,
