,dt,o,h,l,c,v,e_dt,key,calculate_change_1,calculate_stdv_1_504,calculate_annualized_volatility_1,calculate_avg_volatility_1_10
0,2013-01-01 09:15:00,357.8,358.45,353.3,356.6,353044,2013-01-01 13:14:00,2013-01-01 09:15:00,,,,
1,2013-01-01 13:15:00,356.6,356.9,355.95,356.35,168511,2013-01-01 15:29:00,2013-01-01 13:15:00,-0.007013114811603359,,,
2,2013-01-02 09:15:00,358.7,368.5,356.6,368.4,530237,2013-01-02 13:14:00,2013-01-02 09:15:00,0.3325591043327187,,,
3,2013-01-02 13:15:00,368.2,368.65,365.1,367.5,456813,2013-01-02 15:29:00,2013-01-02 13:15:00,-0.024459857282603026,,,
4,2013-01-03 09:15:00,368.0,371.0,363.2,367.25,327064,2013-01-03 13:14:00,2013-01-03 09:15:00,-0.006805035989047262,,,
5,2013-01-03 13:15:00,367.7,368.6,365.65,366.0,270298,2013-01-03 15:29:00,2013-01-03 13:15:00,-0.03409481652620433,,,
6,2013-01-04 09:15:00,365.95,379.7,365.95,374.8,1308992,2013-01-04 13:14:00,2013-01-04 09:15:00,0.23759216962900942,,,
7,2013-01-04 13:15:00,375.0,376.0,373.05,373.9,472309,2013-01-04 15:29:00,2013-01-04 13:15:00,-0.024041683811991645,,,
8,2013-01-07 09:15:00,376.2,393.3,376.0,390.65,1318718,2013-01-07 13:14:00,2013-01-07 09:15:00,0.43823636459685333,,,
9,2013-01-07 13:15:00,390.65,391.85,384.25,387.0,817923,2013-01-07 15:29:00,2013-01-07 13:15:00,-0.09387325412971403,,,
10,2013-01-08 09:15:00,387.8,389.8,377.3,378.0,910821,2013-01-08 13:14:00,2013-01-08 09:15:00,-0.23530497410194162,,,
11,2013-01-08 13:15:00,377.9,381.9,377.35,380.6,487952,2013-01-08 15:29:00,2013-01-08 13:15:00,0.06854759242461478,,,
12,2013-01-09 09:15:00,381.15,386.65,380.5,380.6,374293,2013-01-09 13:14:00,2013-01-09 09:15:00,0.0,,,
