,dt,o,h,l,c,v,e_dt,key,calculate_change_1,calculate_stdv_1_252,calculate_annualized_volatility_1,calculate_avg_volatility_1_10
0,2013-01-01 09:15:00,1481.0,1501.0,1481.0,1495.5,616,2013-01-01 15:29:00,2013-01-01 09:15:00,,,,
1,2013-01-02 09:15:00,1479.0,1509.0,1479.0,1483.05,358,2013-01-02 15:29:00,2013-01-02 09:15:00,-0.08359821058751091,,,
2,2013-01-03 09:15:00,1488.05,1498.7,1480.05,1486.3,788,2013-01-03 15:29:00,2013-01-03 09:15:00,0.021890321435976863,,,
3,2013-01-04 09:15:00,1475.0,1499.95,1475.0,1493.0,506,2013-01-04 15:29:00,2013-01-04 09:15:00,0.04497708384341148,,,
4,2013-01-07 09:15:00,1490.05,1499.95,1478.0,1487.0,944,2013-01-07 15:29:00,2013-01-07 09:15:00,-0.040268510790352686,,,
5,2013-01-08 09:15:00,1475.0,1499.85,1464.1,1465.5,1578,2013-01-08 15:29:00,2013-01-08 09:15:00,-0.14564186309207933,,,
6,2013-01-09 09:15:00,1462.0,1489.95,1462.0,1485.0,715,2013-01-09 15:29:00,2013-01-09 09:15:00,0.13218291085852796,,,
7,2013-01-10 09:15:00,1461.0,1490.0,1461.0,1470.0,376,2013-01-10 15:29:00,2013-01-10 09:15:00,-0.10152371464017962,,,
8,2013-01-11 09:15:00,1471.0,1493.25,1471.0,1486.0,995,2013-01-11 15:29:00,2013-01-11 09:15:00,0.10825545504922543,,,
9,2013-01-14 09:15:00,1471.0,1492.5,1471.0,1485.0,342,2013-01-14 15:29:00,2013-01-14 09:15:00,-0.006731740409044372,,,
10,2013-01-15 09:15:00,1485.0,1490.0,1485.0,1486.0,1325,2013-01-15 15:29:00,2013-01-15 09:15:00,0.006731740409044118,,,
11,2013-01-16 09:15:00,1485.0,1489.4,1485.0,1485.0,1374,2013-01-16 15:29:00,2013-01-16 09:15:00,-0.006731740409044372,,,
12,2013-01-17 09:15:00,1485.0,1487.95,1458.95,1485.0,1900,2013-01-17 15:29:00,2013-01-17 09:15:00,0.0,,,
13,2013-01-18 09:15:00,1465.0,1492.4,1442.0,1450.0,1664,2013-01-18 15:29:00,2013-01-18 09:15:00,-0.2385121582217991,,,
14,2013-01-21 09:15:00,1452.1,1466.0,1440.0,1446.15,1167,2013-01-21 15:29:00,2013-01-21 09:15:00,-0.026587036361209983,,,
15,2013-01-22 09:15:00,1442.0,1461.0,1442.0,1449.0,701,2013-01-22 15:29:00,2013-01-22 09:15:00,0.019688105421833097,,,
16,2013-01-23 09:15:00,1434.0,1469.0,1434.0,1440.05,1023,2013-01-23 15:29:00,2013-01-23 09:15:00,-0.06195828131216248,,,
17,2013-01-24 09:15:00,1433.55,1453.6,1425.65,1440.05,2544,2013-01-24 15:29:00,2013-01-24 09:15:00,0.0,,,
18,2013-01-25 09:15:00,1429.0,1459.95,1429.0,1445.0,461,2013-01-25 15:29:00,2013-01-25 09:15:00,0.03431486357066422,,,
19,2013-01-28 09:15:00,1432.0,1459.9,1429.45,1429.45,579,2013-01-28 15:29:00,2013-01-28 09:15:00,-0.10819566660662701,,,
20,2013-01-29 09:15:00,1435.05,1459.0,1435.05,1455.0,1053,2013-01-29 15:29:00,2013-01-29 09:15:00,0.1771614571972307,,,
21,2013-01-30 09:15:00,1449.3,1465.0,1439.0,1458.9,425,2013-01-30 15:29:00,2013-01-30 09:15:00,0.026768264722570365,,,
22,2013-01-31 09:15:00,1436.0,1459.95,1430.0,1450.0,1334,2013-01-31 15:29:00,2013-01-31 09:15:00,-0.06119170663229795,,,
23,2013-02-01 09:15:00,1434.0,1460.0,1430.0,1430.0,606,2013-02-01 15:29:00,2013-02-01 09:15:00,-0.1388911216066715,,,
24,2013-02-04 09:15:00,1432.05,1447.85,1432.0,1433.05,1002,2013-02-04 15:29:00,2013-02-04 09:15:00,0.02130595800823453,,,
25,2013-02-05 09:15:00,1425.05,1460.0,1425.0,1426.0,608,2013-02-05 15:29:00,2013-02-05 09:15:00,-0.04931718080535213,,,
26,2013-02-06 09:15:00,1426.05,1455.0,1400.6,1400.65,3302,2013-02-06 15:29:00,2013-02-06 09:15:00,-0.17936907403868674,,,
27,2013-02-07 09:15:00,1400.05,1417.25,1376.1,1388.0,957,2013-02-07 15:29:00,2013-02-07 09:15:00,-0.09072552503622786,,,
28,2013-02-08 09:15:00,1380.05,1409.0,1380.0,1389.9,649,2013-02-08 15:29:00,2013-02-08 09:15:00,0.01367940023962731,,,
29,2013-02-11 09:15:00,1380.05,1429.0,1380.05,1405.0,1367,2013-02-11 15:29:00,2013-02-11 09:15:00,0.10805500677133689,,,
30,2013-02-12 09:15:00,1390.0,1415.0,1385.3,1386.65,363,2013-02-12 15:29:00,2013-02-12 09:15:00,-0.1314653648364754,,,
31,2013-02-13 09:15:00,1380.0,1439.5,1371.0,1380.0,1669,2013-02-13 15:29:00,2013-02-13 09:15:00,-0.04807267132948245,,,
32,2013-02-14 09:15:00,1364.0,1400.0,1361.0,1375.55,1200,2013-02-14 15:29:00,2013-02-14 09:15:00,-0.03229848029251789,,,
