,dt,o,h,l,c,v,e_dt,key,calculate_change_1,calculate_stdv_1_504,calculate_annualized_volatility_1,calculate_avg_volatility_1_10
0,2013-01-01 09:15:00,189.75,194.25,189.75,193.3,602009,2013-01-01 13:14:00,2013-01-01 09:15:00,,,,
1,2013-01-01 13:15:00,193.25,194.0,192.8,193.9,360225,2013-01-01 15:29:00,2013-01-01 13:15:00,0.03099176034320904,,,
2,2013-01-02 09:15:00,195.4,198.7,193.85,196.7,1623265,2013-01-02 13:14:00,2013-01-02 09:15:00,0.1433716314640725,,,
3,2013-01-02 13:15:00,196.55,202.8,195.85,202.65,1568528,2013-01-02 15:29:00,2013-01-02 13:15:00,0.2980062767930435,,,
4,2013-01-03 09:15:00,203.05,204.75,202.0,202.6,1553832,2013-01-03 13:14:00,2013-01-03 09:15:00,-0.0024676125973457637,,,
5,2013-01-03 13:15:00,202.65,203.0,201.15,201.95,651065,2013-01-03 15:29:00,2013-01-03 13:15:00,-0.03213449805161178,,,
6,2013-01-04 09:15:00,200.95,203.0,198.1,200.65,1542843,2013-01-04 13:14:00,2013-01-04 09:15:00,-0.06458045296496102,,,
7,2013-01-04 13:15:00,200.65,203.25,200.5,201.3,621248,2013-01-04 15:29:00,2013-01-04 13:15:00,0.032342359328200204,,,
8,2013-01-07 09:15:00,201.6,204.9,200.5,203.9,1053026,2013-01-07 13:14:00,2013-01-07 09:15:00,0.12833344934663665,,,
9,2013-01-07 13:15:00,203.85,204.1,200.0,201.5,434818,2013-01-07 15:29:00,2013-01-07 13:15:00,-0.11840296193671845,,,
10,2013-01-08 09:15:00,201.25,202.5,197.8,198.0,708216,2013-01-08 13:14:00,2013-01-08 09:15:00,-0.17522350692202487,,,
11,2013-01-08 13:15:00,198.0,201.25,197.9,200.5,455917,2013-01-08 15:29:00,2013-01-08 13:15:00,0.12547216052088556,,,
12,2013-01-09 09:15:00,201.8,202.7,198.3,199.25,429552,2013-01-09 13:14:00,2013-01-09 09:15:00,-0.06253929076299457,,,
13,2013-01-09 13:15:00,199.15,200.45,194.35,196.9,840717,2013-01-09 15:29:00,2013-01-09 13:15:00,-0.1186433202524456,,,
14,2013-01-10 09:15:00,197.1,198.15,192.15,192.7,763890,2013-01-10 13:14:00,2013-01-10 09:15:00,-0.21561410224759228,,,
