,dt,o,h,l,c,v,e_dt,key,calculate_change_1,calculate_stdv_1_504,calculate_annualized_volatility_1,calculate_avg_volatility_1_10
0,2013-01-01 09:15:00,550.5,557.95,550.5,552.55,112,2013-01-01 13:14:00,2013-01-01 09:15:00,,,,
1,2013-01-01 13:15:00,553.2,563.9,553.2,560.0,130,2013-01-01 15:29:00,2013-01-01 13:15:00,0.13392856694403826,,,
2,2013-01-02 09:15:00,588.8,588.8,565.0,574.0,1833,2013-01-02 13:14:00,2013-01-02 09:15:00,0.24692612590371416,,,
3,2013-01-02 13:15:00,574.25,625.0,574.25,608.95,21098,2013-01-02 15:29:00,2013-01-02 13:15:00,0.5910676621355313,,,
4,2013-01-03 09:15:00,610.0,612.0,607.0,609.85,1876,2013-01-03 13:14:00,2013-01-03 09:15:00,0.01476862756127739,,,
5,2013-01-03 13:15:00,609.85,648.0,605.65,638.1,29279,2013-01-03 15:29:00,2013-01-03 13:15:00,0.45281985585053874,,,
6,2013-01-04 09:15:00,717.1,717.1,620.1,636.0,3448,2013-01-04 13:14:00,2013-01-04 09:15:00,-0.032964475341790485,,,
7,2013-01-04 13:15:00,632.0,638.95,620.7,637.75,1519,2013-01-04 15:29:00,2013-01-04 13:15:00,0.027477936817985344,,,
8,2013-01-07 09:15:00,649.9,649.9,634.0,635.0,5105,2013-01-07 13:14:00,2013-01-07 09:15:00,-0.04321358129229087,,,
9,2013-01-07 13:15:00,633.0,640.9,625.95,638.0,5624,2013-01-07 15:29:00,2013-01-07 13:15:00,0.04713284452098136,,,
10,2013-01-08 09:15:00,611.25,646.0,611.25,635.4,1613,2013-01-08 13:14:00,2013-01-08 09:15:00,-0.04083561509374092,,,
11,2013-01-08 13:15:00,638.0,650.0,636.0,645.0,5901,2013-01-08 15:29:00,2013-01-08 13:15:00,0.1499559496035683,,,
12,2013-01-09 09:15:00,650.0,650.0,644.0,645.0,538,2013-01-09 13:14:00,2013-01-09 09:15:00,0.0,,,
13,2013-01-09 13:15:00,645.35,648.85,642.0,642.0,763,2013-01-09 15:29:00,2013-01-09 13:15:00,-0.04662013105811301,,,
14,2013-01-10 09:15:00,645.0,649.05,636.2,648.0,859,2013-01-10 13:14:00,2013-01-10 09:15:00,0.0930239266231341,,,
15,2013-01-10 13:15:00,648.0,656.4,640.0,640.05,14849,2013-01-10 15:29:00,2013-01-10 13:15:00,-0.12344398050156136,,,
16,2013-01-11 09:15:00,640.0,692.0,640.0,680.35,29385,2013-01-11 13:14:00,2013-01-11 09:15:00,0.6106107333474882,,,
17,2013-01-11 13:15:00,681.65,685.0,664.0,670.0,10952,2013-01-11 15:29:00,2013-01-11 13:15:00,-0.15329659251855737,,,
18,2013-01-14 09:15:00,669.05,674.0,664.0,669.95,2508,2013-01-14 13:14:00,2013-01-14 09:15:00,-0.0007462965039469632,,,
19,2013-01-14 13:15:00,669.95,670.0,657.4,664.9,1306,2013-01-14 15:29:00,2013-01-14 13:15:00,-0.07566429326207876,,,
