,dt,o,h,l,c,v,e_dt,key,calculate_change_1,calculate_stdv_1_1,calculate_annualized_volatility_1,calculate_avg_volatility_1_5,calculate_change_2,calculate_stdv_2_1,calculate_annualized_volatility_2,calculate_avg_volatility_2_10,calculate_change_3,calculate_stdv_3_1,calculate_annualized_volatility_3,calculate_avg_volatility_3_15,calculate_change_4,calculate_stdv_4_1,calculate_annualized_volatility_4,calculate_avg_volatility_4_20,calculate_change_5,calculate_stdv_5_1,calculate_annualized_volatility_5,calculate_avg_volatility_5_30,calculate_change_6,calculate_stdv_6_5,calculate_annualized_volatility_6,calculate_avg_volatility_6_5,calculate_change_7,calculate_stdv_7_5,calculate_annualized_volatility_7,calculate_avg_volatility_7_10,calculate_change_8,calculate_stdv_8_5,calculate_annualized_volatility_8,calculate_avg_volatility_8_15,calculate_change_9,calculate_stdv_9_5,calculate_annualized_volatility_9,calculate_avg_volatility_9_20,calculate_change_10,calculate_stdv_10_5,calculate_annualized_volatility_10,calculate_avg_volatility_10_30,calculate_change_11,calculate_stdv_11_22,calculate_annualized_volatility_11,calculate_avg_volatility_11_5,calculate_change_12,calculate_stdv_12_22,calculate_annualized_volatility_12,calculate_avg_volatility_12_10,calculate_change_13,calculate_stdv_13_66,calculate_annualized_volatility_13,calculate_avg_volatility_13_10,calculate_change_14,calculate_stdv_14_132,calculate_annualized_volatility_14,calculate_avg_volatility_14_10,calculate_change_15,calculate_stdv_15_252,calculate_annualized_volatility_15,calculate_avg_volatility_15_10
0,2017-11-17 09:15:00,310.0,369.0,307.0,343.9,133976021,2017-11-17 15:29:00,2017-11-17 09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2017-11-20 09:15:00,344.7,358.9,344.0,355.0,14615772,2017-11-20 15:29:00,2017-11-20 09:15:00,0.31766872037195293,0.0,0.0,,0.31766872037195293,0.0,0.0,,0.31766872037195293,0.0,0.0,,0.31766872037195293,0.0,0.0,,0.31766872037195293,0.0,0.0,,0.31766872037195293,,,,0.31766872037195293,,,,0.31766872037195293,,,,0.31766872037195293,,,,0.31766872037195293,,,,0.31766872037195293,,,,0.31766872037195293,,,,0.31766872037195293,,,,0.31766872037195293,,,,0.31766872037195293,,,
2,2017-11-21 09:15:00,356.4,418.9,352.5,386.9,42939456,2017-11-21 15:29:00,2017-11-21 09:15:00,0.8604847223105133,0.0,0.0,,0.8604847223105133,0.0,0.0,,0.8604847223105133,0.0,0.0,,0.8604847223105133,0.0,0.0,,0.8604847223105133,0.0,0.0,,0.8604847223105133,,,,0.8604847223105133,,,,0.8604847223105133,,,,0.8604847223105133,,,,0.8604847223105133,,,,0.8604847223105133,,,,0.8604847223105133,,,,0.8604847223105133,,,,0.8604847223105133,,,,0.8604847223105133,,,
3,2017-11-22 09:15:00,388.0,408.0,386.9,394.0,15195868,2017-11-22 15:29:00,2017-11-22 09:15:00,0.1818464759146669,0.0,0.0,,0.1818464759146669,0.0,0.0,,0.1818464759146669,0.0,0.0,,0.1818464759146669,0.0,0.0,,0.1818464759146669,0.0,0.0,,0.1818464759146669,,,,0.1818464759146669,,,,0.1818464759146669,,,,0.1818464759146669,,,,0.1818464759146669,,,,0.1818464759146669,,,,0.1818464759146669,,,,0.1818464759146669,,,,0.1818464759146669,,,,0.1818464759146669,,,
4,2017-11-23 09:15:00,390.0,392.0,371.1,375.2,12291157,2017-11-23 15:29:00,2017-11-23 09:15:00,-0.48891692165864264,0.0,0.0,,-0.48891692165864264,0.0,0.0,,-0.48891692165864264,0.0,0.0,,-0.48891692165864264,0.0,0.0,,-0.48891692165864264,0.0,0.0,,-0.48891692165864264,,,,-0.48891692165864264,,,,-0.48891692165864264,,,,-0.48891692165864264,,,,-0.48891692165864264,,,,-0.48891692165864264,,,,-0.48891692165864264,,,,-0.48891692165864264,,,,-0.48891692165864264,,,,-0.48891692165864264,,,
5,2017-11-24 09:15:00,376.05,383.0,366.1,370.55,9437438,2017-11-24 15:29:00,2017-11-24 09:15:00,-0.12470828734701635,0.0,0.0,0.0,-0.12470828734701635,0.0,0.0,,-0.12470828734701635,0.0,0.0,,-0.12470828734701635,0.0,0.0,,-0.12470828734701635,0.0,0.0,,-0.12470828734701635,0.45113022196008473,7.1614702572705236,,-0.12470828734701635,0.45113022196008473,7.1614702572705236,,-0.12470828734701635,0.45113022196008473,7.1614702572705236,,-0.12470828734701635,0.45113022196008473,7.1614702572705236,,-0.12470828734701635,0.45113022196008473,7.1614702572705236,,-0.12470828734701635,,,,-0.12470828734701635,,,,-0.12470828734701635,,,,-0.12470828734701635,,,,-0.12470828734701635,,,
6,2017-11-27 09:15:00,371.0,384.5,371.0,381.0,3824804,2017-11-27 15:29:00,2017-11-27 09:15:00,0.27810986729332954,0.0,0.0,0.0,0.27810986729332954,0.0,0.0,,0.27810986729332954,0.0,0.0,,0.27810986729332954,0.0,0.0,,0.27810986729332954,0.0,0.0,,0.27810986729332954,0.4484465137855101,7.11886771074215,,0.27810986729332954,0.4484465137855101,7.11886771074215,,0.27810986729332954,0.4484465137855101,7.11886771074215,,0.27810986729332954,0.4484465137855101,7.11886771074215,,0.27810986729332954,0.4484465137855101,7.11886771074215,,0.27810986729332954,,,,0.27810986729332954,,,,0.27810986729332954,,,,0.27810986729332954,,,,0.27810986729332954,,,
7,2017-11-28 09:15:00,383.0,386.4,378.1,382.0,2407287,2017-11-28 15:29:00,2017-11-28 09:15:00,0.02621233479874287,0.0,0.0,0.0,0.02621233479874287,0.0,0.0,,0.02621233479874287,0.0,0.0,,0.02621233479874287,0.0,0.0,,0.02621233479874287,0.0,0.0,,0.02621233479874287,0.2692371465241866,4.274007200421936,,0.02621233479874287,0.2692371465241866,4.274007200421936,,0.02621233479874287,0.2692371465241866,4.274007200421936,,0.02621233479874287,0.2692371465241866,4.274007200421936,,0.02621233479874287,0.2692371465241866,4.274007200421936,,0.02621233479874287,,,,0.02621233479874287,,,,0.02621233479874287,,,,0.02621233479874287,,,,0.02621233479874287,,,
8,2017-11-29 09:15:00,382.4,384.7,376.1,379.8,1628611,2017-11-29 15:29:00,2017-11-29 09:15:00,-0.057758102283896676,0.0,0.0,0.0,-0.057758102283896676,0.0,0.0,,-0.057758102283896676,0.0,0.0,,-0.057758102283896676,0.0,0.0,,-0.057758102283896676,0.0,0.0,,-0.057758102283896676,0.2486014178564087,3.946425163356657,,-0.057758102283896676,0.2486014178564087,3.946425163356657,,-0.057758102283896676,0.2486014178564087,3.946425163356657,,-0.057758102283896676,0.2486014178564087,3.946425163356657,,-0.057758102283896676,0.2486014178564087,3.946425163356657,,-0.057758102283896676,,,,-0.057758102283896676,,,,-0.057758102283896676,,,,-0.057758102283896676,,,,-0.057758102283896676,,,
9,2017-11-30 09:15:00,379.8,379.8,370.8,372.0,2531933,2017-11-30 15:29:00,2017-11-30 09:15:00,-0.20750944105038974,0.0,0.0,0.0,-0.20750944105038974,0.0,0.0,,-0.20750944105038974,0.0,0.0,,-0.20750944105038974,0.0,0.0,,-0.20750944105038974,0.0,0.0,,-0.20750944105038974,0.1664411003333747,2.642170556532355,5.028588177664725,-0.20750944105038974,0.1664411003333747,2.642170556532355,,-0.20750944105038974,0.1664411003333747,2.642170556532355,,-0.20750944105038974,0.1664411003333747,2.642170556532355,,-0.20750944105038974,0.1664411003333747,2.642170556532355,,-0.20750944105038974,,,,-0.20750944105038974,,,,-0.20750944105038974,,,,-0.20750944105038974,,,,-0.20750944105038974,,,
