,dt,o,h,l,c,v,e_dt,key,calculate_change_1,calculate_stdv_1_1,calculate_annualized_volatility_1,calculate_avg_volatility_1_5,calculate_change_2,calculate_stdv_2_1,calculate_annualized_volatility_2,calculate_avg_volatility_2_30,calculate_change_3,calculate_stdv_3_7,calculate_annualized_volatility_3,calculate_avg_volatility_3_10,calculate_change_4,calculate_stdv_4_44,calculate_annualized_volatility_4,calculate_avg_volatility_4_10
1201,2023-02-07 09:15:00,236.25,238.35,233.3,235.0,6824842,2023-02-07 15:29:00,2023-02-07 09:15:00,-0.029742957979263802,0.0,0.0,0.0,-0.029742957979263802,0.0,0.0,0.0,-0.029742957979263802,0.2273045959182,2.0832810332130034,1.5887765626498276,-0.029742957979263802,0.1695882666482997,1.5543021377843766,1.5152010591823826
1202,2023-02-08 09:15:00,236.15,239.95,234.35,239.3,5396187,2023-02-08 15:29:00,2023-02-08 09:15:00,0.18132480770168824,0.0,0.0,0.0,0.18132480770168824,0.0,0.0,0.0,0.18132480770168824,0.2380071901519237,2.181371929629877,1.6760922100134483,0.18132480770168824,0.1712319633860909,1.569366867225337,1.515110963985602
1203,2023-02-09 09:15:00,239.0,242.5,236.5,241.8,4975423,2023-02-09 15:29:00,2023-02-09 09:15:00,0.10392943266364715,0.0,0.0,0.0,0.10392943266364715,0.0,0.0,0.0,0.10392943266364715,0.23794274331805093,2.1807812646408324,1.7555194854148468,0.10392943266364715,0.16984335464576358,1.5566400578988824,1.5139454217637012
1204,2023-02-10 09:15:00,241.35,244.6,240.5,244.1,3802254,2023-02-10 15:29:00,2023-02-10 09:15:00,0.09467039218222009,0.0,0.0,0.0,0.09467039218222009,0.0,0.0,0.0,0.09467039218222009,0.20574492116837462,1.8856833502135977,1.7956185355637675,0.09467039218222009,0.16859396302296753,1.5451891945306693,1.5144748161527988
1205,2023-02-13 09:15:00,244.1,245.0,236.65,237.15,4413013,2023-02-13 15:29:00,2023-02-13 09:15:00,-0.2888512507532365,0.0,0.0,0.0,-0.2888512507532365,0.0,0.0,0.0,-0.2888512507532365,0.18758175621043732,1.7192151936541635,1.817937229335972,-0.2888512507532365,0.17389170042485874,1.5937437598429995,1.5217498615857252
1206,2023-02-14 09:15:00,237.2,238.1,232.1,236.0,3499676,2023-02-14 15:29:00,2023-02-14 09:15:00,-0.0486104729798064,0.0,0.0,0.0,-0.0486104729798064,0.0,0.0,0.0,-0.0486104729798064,0.18726870556469688,1.7163460370932426,1.8505454594981665,-0.0486104729798064,0.17133532450592232,1.5703141875364226,1.539502952025805
1207,2023-02-15 09:15:00,236.05,242.8,235.5,242.25,7196827,2023-02-15 15:29:00,2023-02-15 09:15:00,0.2613844574526553,0.0,0.0,0.0,0.2613844574526553,0.0,0.0,0.0,0.2613844574526553,0.1677215716674266,1.5371935956858862,1.8380020910068056,0.2613844574526553,0.17619131702954088,1.6148200941636661,1.5570242923704893
1208,2023-02-16 09:15:00,243.0,244.5,240.85,242.1,5045068,2023-02-16 15:29:00,2023-02-16 09:15:00,-0.006193868268628816,0.0,0.0,0.0,-0.006193868268628816,0.0,0.0,0.0,-0.006193868268628816,0.16653781941517437,1.5263443270858457,1.8425537575671762,-0.006193868268628816,0.17614765653731287,1.6144199391426381,1.5673731443279593
1209,2023-02-17 09:15:00,240.95,241.4,234.2,235.2,4574546,2023-02-17 15:29:00,2023-02-17 09:15:00,-0.2891464791954101,0.0,0.0,0.0,-0.2891464791954101,0.0,0.0,0.0,-0.2891464791954101,0.19021084112512285,1.7433111549141893,1.8689156472284847,-0.2891464791954101,0.1802615744700797,1.6521246198021187,1.5838875305705535
1210,2023-02-20 09:15:00,235.15,238.95,234.6,235.05,4339189,2023-02-20 15:29:00,2023-02-20 09:15:00,-0.0063795855433218425,0.0,0.0,0.0,-0.0063795855433218425,0.0,0.0,0.0,-0.0063795855433218425,0.18334804887116232,1.680412624949128,1.8253940511079765,-0.0063795855433218425,0.17990733332773057,1.6488779461039536,1.5919798804031065
