,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_5,calculate_avg_zscore_sums_1_5
12,2013-01-17 09:15:00,384.6,407.9,381.5,396.0,6616284,2013-01-17 15:29:00,2013-01-17 09:15:00,1534496.2364174947,1832767.076923077,3.1173207268626095,1.7678667620549293,
13,2013-01-18 09:15:00,406.05,437.7,405.3,437.6,9091313,2013-01-18 15:29:00,2013-01-18 09:15:00,2383484.7144313604,2351234.6428571427,2.8278252914035873,4.951686585463301,
14,2013-01-21 09:15:00,438.0,449.0,430.0,440.85,3291958,2013-01-21 15:29:00,2013-01-21 09:15:00,2314590.7406041026,2413949.533333333,0.37933637738372217,5.797983297389706,3.466894375654533
15,2013-01-22 09:15:00,438.6,443.8,430.5,433.4,1774876,2013-01-22 15:29:00,2013-01-22 09:15:00,2246425.5425571078,2374007.4375,-0.2667043381362234,5.569469412022504,3.6415540020377613
16,2013-01-23 09:15:00,434.8,435.35,411.3,424.8,2112401,2013-01-23 15:29:00,2013-01-23 09:15:00,2180222.002453642,2358618.8235294116,-0.11293245515929835,5.944845602354397,3.8835839184636
17,2013-01-24 09:15:00,425.2,428.0,412.7,417.0,820596,2013-01-24 15:29:00,2013-01-24 09:15:00,2147884.6494158925,2273173.111111111,-0.6762826446504624,2.1512422308413255,3.493689266064009
18,2013-01-25 09:15:00,414.0,426.8,411.95,418.75,1128202,2013-01-25 15:29:00,2013-01-25 09:15:00,2106172.8001888655,2212911.4736842103,-0.5150144725005193,-1.1915975330627813,2.9671326034023062
19,2013-01-28 09:15:00,421.1,423.15,412.0,414.75,899888,2013-01-28 15:29:00,2013-01-28 09:15:00,2072693.2060869043,2147260.3,-0.601812316621112,-2.1727462270676154,2.533500455370895
20,2013-01-29 09:15:00,412.5,418.1,406.05,409.25,867852,2013-01-29 15:29:00,2013-01-29 09:15:00,2041009.1014477294,2086336.0952380951,-0.5970008141432586,-2.5030427030746507,2.097884367107922
21,2013-01-30 09:15:00,413.65,419.5,405.0,408.5,1292633,2013-01-30 15:29:00,2013-01-30 09:15:00,2000924.9116429402,2050258.6818181819,-0.37863773768307113,-2.7687479855984236,1.7546959441322696
22,2013-01-31 09:15:00,410.05,421.55,407.6,411.9,1648325,2013-01-31 15:29:00,2013-01-31 09:15:00,1958659.0109440656,2032783.3043478262,-0.19628649101229664,-2.2887518319602576,1.3490340847307505
23,2013-02-01 09:15:00,412.0,425.8,410.65,422.9,1086376,2013-02-01 15:29:00,2013-02-01 09:15:00,1926723.301029165,1993349.6666666667,-0.4707337406373837,-2.244471100097122,0.6294183161747082
24,2013-02-04 09:15:00,426.3,429.15,416.3,418.5,1001370,2013-02-04 15:29:00,2013-02-04 09:15:00,1897777.2999191054,1953670.48,-0.5017978031672066,-2.1444565866432166,-0.16482567222858405
25,2013-02-05 09:15:00,419.95,420.0,407.0,411.3,965517,2013-02-05 15:29:00,2013-02-05 09:15:00,1870601.0823021194,1915664.576923077,-0.5079370400843269,-2.055392812584285,-0.927311894689263
26,2013-02-06 09:15:00,415.0,422.55,410.0,415.8,1075747,2013-02-06 15:29:00,2013-02-06 09:15:00,1842474.1012084284,1884556.5185185184,-0.43898012894077715,-2.115735203841991,-1.7333699753089018
27,2013-02-07 09:15:00,415.0,420.5,408.1,411.15,701697,2013-02-07 15:29:00,2013-02-07 09:15:00,1822541.1883291355,1842311.5357142857,-0.6258374532319761,-2.54528616606167,-2.2030228149992013
28,2013-02-08 09:15:00,411.5,411.85,400.1,401.95,736501,2013-02-08 15:29:00,2013-02-08 09:15:00,1802173.3007089682,1804180.1379310344,-0.5924397711979272,-2.666992196622214,-2.3505622813551446
29,2013-02-11 09:15:00,401.0,404.4,394.05,403.0,928731,2013-02-11 15:29:00,2013-02-11 09:15:00,1778837.5766324995,1774998.5,-0.47574186149252645,-2.6409362549475337,-2.397381284143136
30,2013-02-12 09:15:00,403.2,412.45,399.7,410.0,713596,2013-02-12 15:29:00,2013-02-12 09:15:00,1759931.5222249727,1740759.7096774194,-0.5836384522386643,-2.7166376671018715,-2.4187407805458587
31,2013-02-13 09:15:00,411.9,412.9,398.8,399.7,878650,2013-02-13 15:29:00,2013-02-13 09:15:00,1738696.8446771554,1713818.78125,-0.4803418053048091,-2.757999343465903,-2.4176659163326066
32,2013-02-14 09:15:00,404.5,408.7,384.25,384.7,1788689,2013-02-14 15:29:00,2013-02-14 09:15:00,1712198.39768895,1716087.5757575757,0.0424024601006627,-2.0897594301332645,-2.3977666761499075
33,2013-02-15 09:15:00,387.9,394.35,372.0,381.9,2091752,2013-02-15 15:29:00,2013-02-15 09:15:00,1688024.8091241438,1727136.5294117648,0.21600125105828344,-1.2813184078770536,-2.3014514069279004
34,2013-02-18 09:15:00,388.75,391.15,377.0,379.05,1623613,2013-02-18 15:29:00,2013-02-18 09:15:00,1663824.8073049134,1724178.7142857143,-0.060442490005069745,-0.8660190363895971,-2.1736076519025387
35,2013-02-19 09:15:00,380.0,383.2,373.85,381.3,668837,2013-02-19 15:29:00,2013-02-19 09:15:00,1649694.9496667557,1694863.6666666667,-0.6219493287979865,-0.9043299129489192,-2.058501361939002
36,2013-02-20 09:15:00,381.55,394.25,381.0,394.25,1524720,2013-02-20 15:29:00,2013-02-20 09:15:00,1627482.966539366,1690265.189189189,-0.10171853874526242,-0.5257066463893725,-1.89949850619374
37,2013-02-21 09:15:00,393.1,398.8,387.3,389.1,1736982,2013-02-21 15:29:00,2013-02-21 09:15:00,1605943.3599433014,1691494.5789473683,0.02832442425256993,-0.5397846822374653,-1.6989483578113191
38,2013-02-22 09:15:00,391.0,393.45,385.45,388.05,1061298,2013-02-22 15:29:00,2013-02-22 09:15:00,1588347.1437733413,1675335.6923076923,-0.3865890996907387,-1.1423750329864875,-1.5464866414477467
39,2013-02-25 09:15:00,390.0,390.75,375.55,381.1,910464,2013-02-25 15:29:00,2013-02-25 09:15:00,1572906.7224746323,1656213.9,-0.4741221391861826,-1.5560546821676002,-1.4379984841697535
40,2013-02-26 09:15:00,380.05,385.7,371.05,376.3,1389933,2013-02-26 15:29:00,2013-02-26 09:15:00,1554149.429509788,1649719.243902439,-0.16715654168748828,-1.101261895057102,-1.2764609069652766
41,2013-02-27 09:15:00,378.95,384.45,372.25,378.45,1463963,2013-02-27 15:29:00,2013-02-27 09:15:00,1535797.3130507232,1645296.4761904762,-0.11807122896332822,-1.117614585275168,-1.112422431146203
42,2013-02-28 09:15:00,383.8,384.8,368.5,374.35,2784382,2013-02-28 15:29:00,2013-02-28 09:15:00,1527512.21430275,1671786.8372093022,0.7283707144028005,-0.4175682951249373,-0.9452033176453704
43,2013-03-01 09:15:00,378.0,388.85,373.05,385.0,1496203,2013-03-01 15:29:00,2013-03-01 09:15:00,1510281.0718053232,1667796.2954545454,-0.11361679534884879,-0.1445959907830473,-0.8315310759359695
44,2013-03-04 09:15:00,390.2,394.9,385.05,388.0,1535054,2013-03-04 15:29:00,2013-03-04 09:15:00,1493534.0731708892,1664846.4666666666,-0.08690291637679684,0.24262323202633845,-0.7206668490943761
45,2013-03-05 09:15:00,387.7,391.45,382.25,388.0,964469,2013-03-05 15:29:00,2013-03-05 09:15:00,1480737.523185492,1649620.8695652173,-0.4627098718287754,-0.05293009811494864,-0.635526867610979
46,2013-03-06 09:15:00,393.25,393.25,383.3,384.05,1006372,2013-03-06 15:29:00,2013-03-06 09:15:00,1467838.269312548,1635934.7234042552,-0.42890469377059276,-0.3637635629222132,-0.619332559264263
47,2013-03-07 09:15:00,386.1,392.9,382.8,391.75,971564,2013-03-07 15:29:00,2013-03-07 09:15:00,1455564.0698825512,1622093.6666666667,-0.446926164314538,-1.5390604416395517,-0.7192601352044716
48,2013-03-08 09:15:00,392.25,408.5,391.05,404.0,1647270,2013-03-08 15:29:00,2013-03-08 09:15:00,1440639.2109179348,1622607.469387755,0.017119158235690875,-1.408324488055012,-0.7458550807113242
49,2013-03-11 09:15:00,407.5,410.45,398.55,399.7,902797,2013-03-11 15:29:00,2013-03-11 09:15:00,1429715.9860285653,1608211.26,-0.4933946790085804,-1.8148162506867958,-0.7717312375632437
50,2013-03-12 09:15:00,401.8,404.8,394.4,397.0,627931,2013-03-12 15:29:00,2013-03-12 09:15:00,1422139.3528045441,1588990.0784313725,-0.6757840408087339,-2.027890419666754,-0.864394090024209
51,2013-03-13 09:15:00,395.1,399.0,389.3,390.7,514408,2013-03-13 15:29:00,2013-03-13 09:15:00,1416109.3615434098,1568325.0384615385,-0.7442342145898112,-2.3432199404859726,-0.9869546255452895
52,2013-03-14 09:15:00,390.2,401.0,388.55,401.0,645786,2013-03-14 15:29:00,2013-03-14 09:15:00,1408291.0682007615,1550918.641509434,-0.6427170220328353,-2.53901079820427,-1.1990988758532226
53,2013-03-15 09:15:00,401.0,407.7,397.7,399.5,1242107,2013-03-15 15:29:00,2013-03-15 09:15:00,1395811.4356842267,1545199.9074074074,-0.21714459393208174,-2.7732745503720424,-1.4619667318121221
54,2013-03-18 09:15:00,394.3,395.7,388.65,392.0,728979,2013-03-18 15:29:00,2013-03-18 09:15:00,1387356.80667454,1530359.5272727273,-0.5776311641081119,-2.857511035471574,-1.7719801585619135
55,2013-03-19 09:15:00,393.85,397.0,372.25,381.5,1333330,2013-03-19 15:29:00,2013-03-19 09:15:00,1375161.4671780942,1526841.142857143,-0.1407188519136144,-2.3224458465764544,-1.9989317334080638
56,2013-03-20 09:15:00,380.0,383.25,376.0,380.2,707216,2013-03-20 15:29:00,2013-03-20 09:15:00,1367286.1266533853,1512461.754385965,-0.5889372668154771,-2.1671488988021204,-2.179270266996055
57,2013-03-21 09:15:00,380.0,383.75,366.8,367.1,800846,2013-03-21 15:29:00,2013-03-21 09:15:00,1358609.4124924364,1500192.5172413792,-0.5147517092189089,-2.039183585988194,-2.229282581430919
58,2013-03-22 09:15:00,369.0,372.2,361.4,366.15,1112593,2013-03-22 15:29:00,2013-03-22 09:15:00,1347975.381562088,1493623.0338983051,-0.2826683922496806,-2.104707384305793,-2.298920871055997
59,2013-03-25 09:15:00,375.0,379.35,368.9,373.5,1268645,2013-03-25 15:29:00,2013-03-25 09:15:00,1337005.3082606194,1489873.4,-0.1654656108193075,-1.6925418310169884,-2.286693429089016
60,2013-03-26 09:15:00,371.25,375.85,368.15,375.25,829836,2013-03-26 15:29:00,2013-03-26 09:15:00,1328647.1563795432,1479053.1147540985,-0.488630191723108,-2.040453170826482,-2.2879497042049888
61,2013-03-28 09:15:00,372.05,383.8,372.05,376.0,1467198,2013-03-28 15:29:00,2013-03-28 09:15:00,1317889.5489012422,1478861.9032258065,-0.008850440642412737,-1.4603663446534176,-2.199664344621733
62,2013-04-01 09:15:00,377.0,379.6,373.45,376.4,282568,2013-04-01 15:29:00,2013-04-01 09:15:00,1315910.213315774,1459873.111111111,-0.8946697876480404,-1.8402844230825492,-2.129791707109561
63,2013-04-03 09:15:00,373.95,379.4,373.0,373.55,666112,2013-04-03 15:29:00,2013-04-03 09:15:00,1309295.2094101731,1447470.59375,-0.5967780131892453,-2.154394044022114,-2.0679036564745688
64,2013-04-04 09:15:00,374.95,377.6,367.55,368.65,547432,2013-04-04 15:29:00,2013-04-04 09:15:00,1303898.6473566848,1433623.8461538462,-0.6796477992751734,-2.66857623247798,-2.0490101761752095
65,2013-04-05 09:15:00,374.9,380.8,370.35,374.75,723907,2013-04-05 15:29:00,2013-04-05 09:15:00,1296883.9436722249,1422870.5606060605,-0.5389561371443095,-2.718902177899181,-2.0886558093074816
66,2013-04-08 09:15:00,374.25,382.0,374.25,381.35,315098,2013-04-08 15:29:00,2013-04-08 09:15:00,1294158.920123543,1406336.6417910447,-0.8432029674430347,-3.5532547046998033,-2.22726638989725
67,2013-04-09 09:15:00,383.4,385.35,371.25,372.1,812778,2013-04-09 15:29:00,2013-04-09 09:15:00,1286593.2021423706,1397607.8382352942,-0.4545569160955186,-3.1131418331472815,-2.3346622146131586
68,2013-04-10 09:15:00,375.0,376.7,366.05,369.85,731088,2013-04-10 15:29:00,2013-04-10 09:15:00,1279717.535172949,1387948.1304347827,-0.5132852464555864,-3.0296490664136226,-2.4271563828239424
69,2013-04-11 09:15:00,373.45,373.5,365.0,365.75,778054,2013-04-11 15:29:00,2013-04-11 09:15:00,1272603.4501831168,1379235.357142857,-0.47240274026944695,-2.822404007407896,-2.5401426004630325
70,2013-04-12 09:15:00,367.15,375.8,367.0,375.0,563707,2013-04-12 15:29:00,2013-04-12 09:15:00,1267258.8082603305,1367749.042253521,-0.6344734295887792,-2.917921299852366,-2.627889413365621
71,2013-04-15 09:15:00,379.2,405.95,378.75,394.4,2632205,2013-04-15 15:29:00,2013-04-15 09:15:00,1267098.22483762,1385310.9305555555,0.9840547836015122,-1.090663548807819,-2.5909191337810613
72,2013-04-16 09:15:00,398.9,408.9,397.0,407.7,1808039,2013-04-16 15:29:00,2013-04-16 09:15:00,1259348.4981711041,1391101.7260273972,0.33107378503893264,-0.30503284767336764,-2.4373939762401426
73,2013-04-17 09:15:00,408.0,408.2,397.05,401.65,807551,2013-04-17 15:29:00,2013-04-17 09:15:00,1252623.7888994399,1383215.9054054054,-0.4595672783056331,-0.25131487952341436,-2.247086059790273
74,2013-04-18 09:15:00,403.5,411.4,403.05,404.45,981478,2013-04-18 15:29:00,2013-04-18 09:15:00,1245097.86397493,1377859.4,-0.31835361016086444,-0.09726574941483185,-1.9899550114839581
75,2013-04-22 09:15:00,408.0,422.3,406.2,414.0,1232299,2013-04-22 15:29:00,2013-04-22 09:15:00,1236990.5163787354,1375944.1315789474,-0.1161246829922881,0.42108299718165926,-1.675956493975874
76,2013-04-23 09:15:00,415.0,415.0,405.3,414.05,532642,2013-04-23 15:29:00,2013-04-23 09:15:00,1232635.1432405342,1364992.155844156,-0.6752607699111598,-1.2382325563310128,-1.4444542791389954
77,2013-04-25 09:15:00,411.2,420.0,409.8,413.0,905135,2013-04-25 15:29:00,2013-04-25 09:15:00,1225800.319346138,1359096.5512820513,-0.3703389076649954,-1.939645249034941,-1.3271046207277613
78,2013-04-26 09:15:00,412.8,419.3,410.15,413.0,376678,2013-04-26 15:29:00,2013-04-26 09:15:00,1222959.008370349,1346660.8734177216,-0.7931442237874105,-2.273222194516718,-1.2514619335380703
79,2013-04-29 09:15:00,412.0,416.8,411.5,414.8,567716,2013-04-29 15:29:00,2013-04-29 09:15:00,1218368.9959996557,1336924.0625,-0.6313424463570455,-2.5862110307128994,-1.227842635868571
80,2013-04-30 09:15:00,415.0,417.85,398.1,415.75,909312,2013-04-30 15:29:00,2013-04-30 09:15:00,1211745.1728401573,1331644.9012345679,-0.34853276967852903,-2.81861911739914,-1.2179124176232483
81,2013-05-02 09:15:00,417.05,422.0,415.0,417.3,643815,2013-05-02 15:29:00,2013-05-02 09:15:00,1206697.6494793152,1323256.731707317,-0.5630588010182114,-2.7064171485061923,-1.3794877775930856
82,2013-05-03 09:15:00,414.95,414.95,401.35,403.8,606016,2013-05-03 15:29:00,2013-05-03 09:15:00,1201956.2973393095,1314615.2771084337,-0.5895383040772886,-2.925616544918485,-1.6415461473175974
83,2013-05-06 09:15:00,403.5,409.55,398.65,408.6,524481,2013-05-06 15:29:00,2013-05-06 09:15:00,1197849.7201199664,1305208.9166666667,-0.6517745119049455,-2.78424683303602,-1.894839342668858
84,2013-05-07 09:15:00,409.1,411.25,403.6,406.9,559631,2013-05-07 15:29:00,2013-05-07 09:15:00,1193493.3330194263,1296437.4117647058,-0.6173527671919663,-2.770257153870941,-2.162138483114469
85,2013-05-08 09:15:00,411.9,412.9,406.75,410.55,499203,2013-05-08 15:29:00,2013-05-08 09:15:00,1189608.2546879149,1287167.2441860465,-0.6623728787026307,-3.0840972628950425,-2.512656509122139
86,2013-05-09 09:15:00,410.5,411.75,406.4,410.0,674951,2013-05-09 15:29:00,2013-05-09 09:15:00,1184550.6027472278,1280130.2758620689,-0.5108935612024745,-3.0319320230793054,-2.6920264557969684
87,2013-05-10 09:15:00,411.4,417.0,411.05,416.4,1706459,2013-05-10 15:29:00,2013-05-10 09:15:00,1178667.4974533764,1284974.9204545454,0.3575937068393853,-2.0848000121626318,-2.7065419321097375
88,2013-05-13 09:15:00,420.0,421.0,406.5,410.0,652919,2013-05-13 15:29:00,2013-05-13 09:15:00,1173918.9533444701,1277873.168539326,-0.532365685687964,-1.9653911859456503,-2.675758831252631
89,2013-05-14 09:15:00,412.0,415.0,408.05,410.3,779853,2013-05-14 15:29:00,2013-05-14 09:15:00,1168545.612517122,1272339.611111111,-0.4214526209638179,-1.7694910397175019,-2.594086832153091
90,2013-05-15 09:15:00,411.7,419.2,410.3,415.0,990487,2013-05-15 15:29:00,2013-05-15 09:15:00,1162478.7096502504,1269242.3296703296,-0.23979392255209336,-1.3469120835669646,-2.4469161287698733
91,2013-05-16 09:15:00,416.25,428.3,412.65,423.35,1012041,2013-05-16 15:29:00,2013-05-16 09:15:00,1156451.1764366175,1266446.6630434783,-0.21998824353949858,-1.0560067659039887,-2.2818750905096534
92,2013-05-17 09:15:00,423.0,425.9,415.0,418.5,649524,2013-05-17 15:29:00,2013-05-17 09:15:00,1151975.3904950807,1259813.0860215053,-0.5297761489151459,-1.9433766216585198,-2.1836510981836565
93,2013-05-20 09:15:00,419.85,419.85,407.1,410.95,727357,2013-05-20 15:29:00,2013-05-20 09:15:00,1147132.838185501,1254148.6595744682,-0.45922463557728044,-1.8702355715478363,-2.092249972034838
94,2013-05-21 09:15:00,410.2,412.45,400.8,402.0,727408,2013-05-21 15:29:00,2013-05-21 09:15:00,1142344.8990175657,1248604.0210526315,-0.45625101622186803,-1.9050339668058862,-2.0057276533283326
95,2013-05-22 09:15:00,403.9,404.85,378.4,389.0,2884252,2013-05-22 15:29:00,2013-05-22 09:15:00,1148449.6054042995,1265642.0208333333,1.4093870306105878,-0.2558530136432051,-1.722903228403149
96,2013-05-23 09:15:00,390.65,390.8,373.4,379.45,2896464,2013-05-23 15:29:00,2013-05-23 09:15:00,1154328.7673534525,1282454.618556701,1.3982233026590538,1.3623585325553473,-1.2834741728396837
97,2013-05-24 09:15:00,382.5,390.8,381.2,383.0,1145214,2013-05-24 15:29:00,2013-05-24 09:15:00,1148507.0539803985,1281054.2040816327,-0.11827546344695855,1.7738592180235349,-0.8976082498210669
98,2013-05-27 09:15:00,387.3,388.45,376.05,377.2,1409363,2013-05-27 15:29:00,2013-05-27 09:15:00,1142763.818095546,1282350.2525252525,0.11114523006724036,2.3442290836680555,-0.46664622285969637
99,2013-05-28 09:15:00,380.75,384.0,378.0,381.45,918402,2013-05-28 15:29:00,2013-05-28 09:15:00,1137612.143914145,1278710.77,-0.3167237374596736,2.48375636243025,-0.04132148264492121
100,2013-05-29 09:15:00,382.95,386.8,377.6,379.0,759239,2013-05-29 15:29:00,2013-05-29 09:15:00,1133134.2589378217,1273567.4851485149,-0.45389898071799234,0.6204703511016697,0.15541676082194225
101,2013-05-30 09:15:00,384.0,384.9,373.2,383.6,1257443,2013-05-30 15:29:00,2013-05-30 09:15:00,1127567.1171564967,1273409.4019607843,-0.01416004574614456,-0.7919129973035287,0.18182613768198824
102,2013-05-31 09:15:00,385.6,386.95,375.0,376.0,820467,2013-05-31 15:29:00,2013-05-31 09:15:00,1122958.7331391936,1269011.9029126214,-0.3994313323150612,-1.0730688661716312,0.2688569132306771
103,2013-06-03 09:15:00,381.3,381.3,365.5,366.8,1528850,2013-06-03 15:29:00,2013-06-03 09:15:00,1117834.475965435,1271510.3461538462,0.23021266509417543,-0.9540014311446963,0.360480327270991
104,2013-06-04 09:15:00,368.15,374.65,366.85,371.4,964472,2013-06-04 15:29:00,2013-06-04 09:15:00,1112898.3265097316,1268586.1714285715,-0.27326321208724735,-0.91054090577227,0.45992963337435266
105,2013-06-05 09:15:00,371.0,375.5,370.2,375.0,715972,2013-06-05 15:29:00,2013-06-05 09:15:00,1108923.8510901942,1263372.8301886793,-0.4936324794985012,-0.9502744045527789,0.39048749428339524
106,2013-06-06 09:15:00,374.2,374.5,368.9,373.0,466629,2013-06-06 15:29:00,2013-06-06 09:15:00,1106389.055511292,1255926.6261682243,-0.7133997053174651,-1.6495140641240993,0.08930023461545067
107,2013-06-07 09:15:00,373.0,380.5,373.0,378.4,769152,2013-06-07 15:29:00,2013-06-07 09:15:00,1102241.4325586783,1251419.4537037036,-0.43753341097348913,-1.6876161427825274,-0.25684730146515555
108,2013-06-10 09:15:00,378.75,378.75,364.05,366.75,779961,2013-06-10 15:29:00,2013-06-10 09:15:00,1098094.015297681,1247094.1467889908,-0.4254035995837353,-2.3432324074604383,-0.725593450578005
109,2013-06-11 09:15:00,366.0,369.65,352.5,359.0,1979766,2013-06-11 15:29:00,2013-06-11 09:15:00,1095300.9914776338,1253754.8,0.6628417262916585,-1.4071274690815323,-1.114681833729183
110,2013-06-12 09:15:00,358.9,367.4,355.7,362.05,555968,2013-06-12 15:29:00,2013-06-12 09:15:00,1092347.6193499847,1247468.4324324324,-0.6330406366829623,-1.5465356262659933,-1.3313824314659495
111,2013-06-13 09:15:00,360.15,362.15,353.8,358.0,846422,2013-06-13 15:29:00,2013-06-13 09:15:00,1088114.3210343998,1243887.6607142857,-0.36527932132759805,-1.1984152422761263,-1.3720326559632092
112,2013-06-14 09:15:00,361.95,371.8,360.15,368.0,910089,2013-06-14 15:29:00,2013-06-14 09:15:00,1083739.945238032,1240933.6902654867,-0.30528051652910165,-1.0661623478317388,-1.37134200412922
113,2013-06-17 09:15:00,372.65,372.7,361.7,367.5,933984,2013-06-17 15:29:00,2013-06-17 09:15:00,1079355.793996669,1238241.149122807,-0.28188772489578723,-0.9226464731437907,-1.3682065083291293
114,2013-06-18 09:15:00,365.0,366.0,362.0,364.75,771140,2013-06-18 15:29:00,2013-06-18 09:15:00,1075527.3903884897,1234179.4,-0.4305231127891091,-2.0160113122245584,-1.4787535489743582
115,2013-06-19 09:15:00,362.0,367.0,358.55,365.5,742824,2013-06-19 15:29:00,2013-06-19 09:15:00,1071844.4186131805,1229943.5775862068,-0.454468548911672,-1.8374392244532682,-1.5674700309644074
116,2013-06-20 09:15:00,359.85,359.85,350.55,351.4,888026,2013-06-20 15:29:00,2013-06-20 09:15:00,1067718.0776224532,1227021.2051282052,-0.3174950506439533,-1.7896549537696234,-1.5814841199289595
117,2013-06-21 09:15:00,350.1,355.75,344.45,348.5,548207,2013-06-21 15:29:00,2013-06-21 09:15:00,1065003.561901648,1221268.5423728814,-0.6319805552303288,-2.1163549924708507,-1.624358004897792
118,2013-06-24 09:15:00,351.7,351.7,334.8,340.5,963755,2013-06-24 15:29:00,2013-06-24 09:15:00,1060779.8036198935,1219104.56302521,-0.240718726123776,-2.0751859936988395,-1.5975533635216324
119,2013-06-25 09:15:00,339.0,353.0,338.95,350.0,1093329,2013-06-25 15:29:00,2013-06-25 09:15:00,1056412.5176098251,1218056.4333333333,-0.11806697786536463,-1.7627298587750948,-1.633113602490988
120,2013-06-26 09:15:00,349.0,353.1,346.3,350.0,838847,2013-06-26 15:29:00,2013-06-26 09:15:00,1052598.1246334484,1214922.4710743802,-0.3572830525470895,-1.6655443624105124,-1.6450144761054404
121,2013-06-27 09:15:00,354.4,354.4,342.7,348.55,1283118,2013-06-27 15:29:00,2013-06-27 09:15:00,1048293.3544812691,1215481.450819672,0.06452063145415698,-1.2835286803124022,-1.6535258199090677
122,2013-06-28 09:15:00,351.95,369.25,350.25,367.5,1610064,2013-06-28 15:29:00,2013-06-28 09:15:00,1044624.4212926532,1218689.4390243902,0.3746557643093485,-0.2768923607727249,-1.5745988212031663
123,2013-07-01 09:15:00,369.0,375.6,360.7,374.7,1154791,2013-07-01 15:29:00,2013-07-01 09:15:00,1040419.3959533274,1218174.1290322582,-0.060920749150568033,-0.0970943837995169,-1.492043612268739
124,2013-07-02 09:15:00,376.2,378.65,370.1,371.95,878218,2013-07-02 15:29:00,2013-07-02 09:15:00,1036691.8077165236,1215454.48,-0.32530061247692915,-0.3043280184110814,-1.3208752828873913
125,2013-07-03 09:15:00,366.9,368.0,353.25,358.85,785900,2013-07-03 15:29:00,2013-07-03 09:15:00,1033273.0038209271,1212045.3174603174,-0.41242277295978896,-0.3594677388237809,-1.1730781343244427
126,2013-07-04 09:15:00,359.9,380.05,356.6,370.5,642486,2013-07-04 15:29:00,2013-07-04 09:15:00,1030427.3792493871,1207560.598425197,-0.5483885713875581,-0.972376941665496,-1.0913503331140297
127,2013-07-05 09:15:00,370.1,371.9,360.7,367.0,516014,2013-07-05 15:29:00,2013-07-05 09:15:00,1028198.6471713167,1202157.890625,-0.6673261947121352,-2.0143589006869798,-1.0811507239356428
128,2013-07-08 09:15:00,360.9,360.95,344.5,345.1,1344860,2013-07-08 15:29:00,2013-07-08 09:15:00,1024282.0918001544,1203264.1085271318,0.13823915560606584,-1.8151989959303458,-1.0551520241587933
129,2013-07-09 09:15:00,350.0,353.85,344.55,344.95,672397,2013-07-09 15:29:00,2013-07-09 09:15:00,1021388.5447075485,1199180.5153846154,-0.5157523237500651,-2.0056507072034817,-1.079444109001632
130,2013-07-10 09:15:00,345.6,346.05,334.0,335.5,733370,2013-07-10 15:29:00,2013-07-10 09:15:00,1018290.0492943703,1195624.709923664,-0.45395190716435463,-2.0471798414080475,-1.1176076569013857
